ID_označavanja;STUPNJEVI_UGROZENOSTI_ID_stupnja;POPULACIJE_ID_populacije;datum
51894;9;36931;2013-10-23
51895;12;36932;2013-09-19
51896;8;36932;2012-10-25
51897;7;36932;2020-02-27
51898;9;36933;2010-08-29
51899;14;36934;2019-09-20
51900;2;36934;2021-05-02
51901;5;36934;2022-01-15
51902;13;36935;2014-01-23
51903;3;36936;2012-01-24
51904;3;36937;2019-09-30
51905;5;36937;2019-03-11
51906;7;36937;2011-01-30
51907;14;36938;2016-01-18
51908;11;36939;2013-03-03
51909;6;36940;2016-10-21
51910;10;36940;2017-01-31
51911;5;36940;2013-03-03
51912;14;36941;2013-02-17
51913;9;36942;2019-03-15
51914;6;36943;2021-01-07
51915;13;36944;2013-05-11
51916;11;36945;2012-08-22
51917;5;36945;2021-02-09
51918;8;36946;2012-12-08
51919;6;36947;2022-08-15
51920;4;36948;2022-01-25
51921;11;36949;2021-12-27
51922;12;36950;2017-07-06
51923;9;36950;2010-03-15
51924;9;36951;2020-03-30
51925;13;36952;2013-08-23
51926;12;36952;2012-11-08
51927;5;36953;2016-05-30
51928;2;36954;2019-04-06
51929;8;36955;2023-03-05
51930;13;36956;2013-06-06
51931;2;36957;2022-09-07
51932;8;36958;2021-10-28
51933;9;36959;2019-05-05
51934;12;36960;2020-01-20
51935;7;36961;2010-02-28
51936;4;36961;2022-06-25
51937;4;36962;2012-11-27
51938;6;36963;2016-04-20
51939;11;36964;2012-02-09
51940;13;36964;2021-04-27
51941;4;36965;2017-12-23
51942;14;36966;2017-12-21
51943;13;36967;2013-10-11
51944;7;36968;2010-08-10
51945;10;36969;2011-02-01
51946;6;36970;2010-05-20
51947;14;36971;2020-09-20
51948;5;36972;2013-09-01
51949;12;36972;2020-07-20
51950;7;36973;2017-06-15
51951;11;36973;2014-12-03
51952;11;36974;2023-09-04
51953;11;36974;2022-12-02
51954;6;36975;2012-01-08
51955;3;36976;2014-10-07
51956;9;36976;2014-11-09
51957;14;36977;2020-10-08
51958;14;36978;2018-01-09
51959;14;36979;2017-04-06
51960;4;36980;2016-10-28
51961;4;36980;2013-09-06
51962;5;36981;2023-12-04
51963;9;36982;2012-11-07
51964;3;36982;2023-04-12
51965;13;36983;2018-08-25
51966;4;36984;2013-02-19
51967;3;36985;2021-09-08
51968;4;36986;2018-06-03
51969;1;36987;2018-12-25
51970;1;36988;2023-06-04
51971;13;36989;2021-10-08
51972;13;36990;2019-03-17
51973;14;36991;2012-05-05
51974;5;36992;2022-09-24
51975;1;36992;2013-06-09
51976;4;36993;2014-09-13
51977;13;36993;2023-04-06
51978;10;36993;2019-12-20
51979;1;36994;2018-10-16
51980;3;36995;2016-03-14
51981;3;36996;2023-06-08
51982;2;36997;2012-06-03
51983;11;36998;2015-03-06
51984;12;36999;2021-08-26
51985;8;37000;2021-05-26
51986;9;37001;2021-11-19
51987;4;37002;2014-06-01
51988;6;37003;2019-05-19
51989;9;37004;2021-02-26
51990;7;37004;2012-04-27
51991;11;37004;2012-02-21
51992;5;37005;2016-01-06
51993;11;37005;2021-12-16
51994;4;37006;2011-12-26
51995;12;37006;2018-04-04
51996;7;37007;2020-11-07
51997;12;37008;2017-11-24
51998;7;37009;2022-09-24
51999;2;37010;2010-10-23
52000;13;37011;2015-08-01
52001;6;37011;2011-11-24
52002;9;37012;2014-05-24
52003;4;37013;2011-11-28
52004;14;37013;2013-04-09
52005;13;37014;2019-02-13
52006;2;37015;2010-06-20
52007;6;37015;2010-05-16
52008;9;37016;2016-11-03
52009;12;37017;2015-07-21
52010;10;37018;2016-10-22
52011;2;37018;2021-09-17
52012;5;37019;2015-11-17
52013;3;37019;2016-07-24
52014;13;37020;2016-06-27
52015;13;37021;2014-01-03
52016;1;37022;2023-06-02
52017;7;37022;2016-06-22
52018;3;37022;2011-02-20
52019;5;37023;2020-05-11
52020;9;37023;2016-08-01
52021;1;37024;2019-12-09
52022;12;37025;2017-04-30
52023;4;37026;2013-10-06
52024;11;37027;2013-04-24
52025;2;37028;2014-03-03
52026;5;37029;2015-01-26
52027;7;37030;2012-01-11
52028;13;37030;2015-08-19
52029;9;37030;2018-02-22
52030;4;37031;2021-05-18
52031;8;37031;2023-07-19
52032;7;37032;2013-03-06
52033;13;37033;2016-11-06
52034;10;37034;2012-04-07
52035;7;37034;2014-05-07
52036;12;37035;2022-07-15
52037;3;37036;2020-03-06
52038;9;37036;2018-01-02
52039;5;37036;2014-10-12
52040;4;37037;2017-03-04
52041;8;37037;2012-05-16
52042;2;37038;2014-12-03
52043;4;37039;2020-02-22
52044;1;37040;2015-09-10
52045;11;37041;2017-07-17
52046;7;37042;2017-03-10
52047;8;37042;2010-08-23
52048;12;37043;2010-10-09
52049;1;37044;2021-11-18
52050;9;37044;2010-09-28
52051;13;37045;2022-09-10
52052;5;37046;2022-12-27
52053;13;37046;2014-09-23
52054;14;37047;2016-07-12
52055;5;37047;2023-05-06
52056;7;37048;2018-03-05
52057;1;37049;2014-02-06
52058;5;37050;2022-07-01
52059;4;37051;2014-10-13
52060;11;37052;2023-04-11
52061;12;37052;2016-01-07
52062;3;37053;2016-01-09
52063;8;37053;2010-11-22
52064;2;37054;2012-12-06
52065;7;37054;2021-09-09
52066;1;37054;2016-02-12
52067;14;37055;2018-10-10
52068;12;37055;2015-09-22
52069;10;37055;2014-12-29
52070;5;37056;2015-09-05
52071;5;37057;2012-01-27
52072;7;37058;2019-04-18
52073;11;37059;2013-02-23
52074;3;37060;2022-05-19
52075;5;37060;2019-12-16
52076;10;37061;2013-06-11
52077;12;37062;2019-01-26
52078;6;37063;2015-07-07
52079;5;37064;2017-09-23
52080;3;37065;2023-10-07
52081;1;37065;2019-11-06
52082;3;37066;2018-09-28
52083;5;37067;2013-06-29
52084;9;37068;2023-10-10
52085;1;37068;2022-03-12
52086;11;37069;2010-01-14
52087;2;37070;2016-09-25
52088;7;37071;2010-05-10
52089;6;37072;2012-11-23
52090;3;37072;2014-07-05
52091;3;37072;2014-09-03
52092;5;37073;2014-10-23
52093;11;37074;2019-01-10
52094;14;37075;2014-02-14
52095;14;37076;2019-05-19
52096;12;37077;2013-08-27
52097;10;37078;2018-06-25
52098;12;37078;2019-05-09
52099;11;37079;2011-06-19
52100;7;37080;2010-05-11
52101;3;37081;2017-08-01
52102;10;37082;2017-12-15
52103;4;37083;2013-04-28
52104;5;37084;2012-11-06
52105;3;37084;2021-04-13
52106;1;37085;2013-08-17
52107;8;37085;2018-02-06
52108;8;37086;2016-06-19
52109;1;37087;2020-09-07
52110;4;37088;2011-10-18
52111;5;37088;2010-03-31
52112;9;37088;2018-07-01
52113;10;37089;2016-05-27
52114;14;37089;2015-09-13
52115;12;37090;2010-02-22
52116;5;37090;2012-01-04
52117;10;37091;2014-10-04
52118;1;37091;2021-06-11
52119;4;37092;2014-08-31
52120;5;37093;2011-08-09
52121;5;37093;2012-03-04
52122;7;37093;2021-03-03
52123;14;37094;2017-05-27
52124;9;37095;2015-05-04
52125;3;37096;2022-10-31
52126;8;37097;2010-12-07
52127;9;37098;2023-07-22
52128;13;37099;2013-04-01
52129;8;37100;2017-07-21
52130;1;37101;2018-10-22
52131;4;37102;2011-08-11
52132;13;37103;2011-07-04
52133;2;37104;2010-11-12
52134;5;37105;2013-04-16
52135;4;37105;2012-06-16
52136;12;37105;2012-04-20
52137;5;37106;2015-09-01
52138;8;37106;2018-12-13
52139;8;37107;2010-12-03
52140;6;37108;2018-03-19
52141;11;37109;2011-11-29
52142;10;37109;2022-12-01
52143;14;37109;2011-10-23
52144;11;37110;2020-06-20
52145;14;37111;2014-06-30
52146;10;37112;2016-11-08
52147;8;37113;2012-07-28
52148;14;37114;2015-11-14
52149;5;37115;2014-08-15
52150;1;37116;2012-06-18
52151;8;37117;2014-10-22
52152;3;37118;2022-08-29
52153;12;37119;2010-11-26
52154;7;37119;2023-09-14
52155;9;37119;2015-01-06
52156;9;37120;2016-03-31
52157;12;37121;2011-04-30
52158;14;37122;2013-04-02
52159;14;37123;2011-08-09
52160;11;37124;2020-04-02
52161;7;37125;2023-07-18
52162;2;37126;2018-06-24
52163;4;37127;2020-08-28
52164;6;37128;2016-04-09
52165;8;37129;2021-09-01
52166;14;37130;2018-09-28
52167;3;37131;2012-06-05
52168;10;37131;2021-11-05
52169;9;37132;2017-11-13
52170;2;37133;2019-03-23
52171;1;37133;2012-05-13
52172;11;37133;2011-10-27
52173;6;37134;2012-05-17
52174;14;37135;2010-06-04
52175;4;37136;2010-07-11
52176;13;37136;2013-07-30
52177;14;37136;2012-12-27
52178;2;37137;2019-10-17
52179;9;37137;2018-07-27
52180;12;37137;2015-09-02
52181;13;37138;2015-08-18
52182;13;37138;2016-06-24
52183;2;37139;2016-12-17
52184;2;37140;2016-08-19
52185;2;37140;2014-08-16
52186;9;37141;2012-07-18
52187;9;37142;2020-10-10
52188;7;37143;2023-02-15
52189;3;37144;2011-05-04
52190;3;37145;2019-08-26
52191;1;37146;2023-08-13
52192;6;37147;2015-12-25
52193;11;37148;2020-05-16
52194;8;37148;2022-05-24
52195;1;37149;2021-03-28
52196;9;37150;2020-08-16
52197;3;37150;2016-03-20
52198;7;37151;2015-08-05
52199;9;37151;2010-06-06
52200;9;37151;2018-07-27
52201;12;37152;2019-03-15
52202;14;37152;2018-12-30
52203;5;37153;2021-03-29
52204;12;37154;2015-08-26
52205;14;37155;2011-04-30
52206;13;37155;2016-09-18
52207;12;37156;2023-08-05
52208;12;37157;2022-12-01
52209;7;37158;2016-09-28
52210;11;37158;2015-11-01
52211;12;37158;2020-11-06
52212;8;37159;2016-03-15
52213;12;37160;2010-02-04
52214;9;37161;2016-08-28
52215;11;37162;2017-12-30
52216;4;37163;2013-05-17
52217;10;37163;2010-08-19
52218;12;37164;2015-09-15
52219;2;37165;2014-08-08
52220;8;37166;2012-09-22
52221;9;37167;2010-07-04
52222;9;37168;2011-10-25
52223;1;37168;2011-04-03
52224;13;37169;2022-10-03
52225;10;37170;2012-07-04
52226;1;37171;2013-09-26
52227;4;37172;2021-08-29
52228;9;37173;2013-08-14
52229;10;37173;2014-10-20
52230;5;37173;2018-11-22
52231;9;37174;2010-03-19
52232;9;37174;2019-05-03
52233;1;37175;2023-06-22
52234;14;37175;2014-05-05
52235;10;37176;2012-03-24
52236;4;37176;2011-06-02
52237;12;37177;2016-05-14
52238;3;37178;2011-11-12
52239;13;37179;2019-01-12
52240;4;37179;2019-04-22
52241;13;37180;2018-02-13
52242;11;37180;2021-09-15
52243;10;37180;2014-01-19
52244;3;37181;2010-01-11
52245;8;37182;2013-12-07
52246;4;37182;2022-01-21
52247;12;37183;2020-05-11
52248;10;37184;2010-01-14
52249;13;37185;2012-08-17
52250;10;37186;2021-11-28
52251;11;37187;2019-05-09
52252;12;37187;2011-12-06
52253;4;37188;2010-03-13
52254;13;37189;2012-03-01
52255;10;37190;2022-09-26
52256;2;37190;2012-11-21
52257;1;37191;2020-02-28
52258;13;37192;2014-03-12
52259;13;37193;2017-12-31
52260;5;37194;2021-04-29
52261;7;37194;2015-08-31
52262;1;37194;2010-09-09
52263;1;37195;2022-11-17
52264;7;37195;2015-09-05
52265;8;37196;2014-05-01
52266;4;37196;2022-07-14
52267;13;37197;2010-08-30
52268;7;37198;2011-05-22
52269;5;37199;2012-10-23
52270;4;37199;2015-09-22
52271;14;37199;2014-06-22
52272;4;37200;2015-05-14
52273;8;37201;2012-02-16
52274;7;37201;2016-08-01
52275;4;37202;2017-11-26
52276;7;37202;2020-03-03
52277;2;37203;2015-04-29
52278;7;37204;2023-11-22
52279;14;37205;2010-03-28
52280;6;37206;2023-03-23
52281;12;37207;2021-11-11
52282;2;37207;2013-10-09
52283;14;37208;2022-10-04
52284;13;37209;2021-03-02
52285;7;37210;2011-11-04
52286;11;37211;2022-10-05
52287;1;37212;2013-06-05
52288;3;37212;2021-05-12
52289;3;37212;2021-01-23
52290;12;37213;2021-06-24
52291;4;37214;2021-12-31
52292;7;37215;2019-04-25
52293;7;37216;2014-06-15
52294;11;37217;2011-01-22
52295;4;37218;2022-04-02
52296;10;37218;2015-05-22
52297;5;37219;2010-12-23
52298;11;37219;2019-09-09
52299;9;37219;2014-05-13
52300;7;37220;2011-12-01
52301;13;37221;2015-06-24
52302;13;37222;2016-06-09
52303;11;37223;2018-10-10
52304;4;37223;2023-01-17
52305;3;37223;2015-03-06
52306;10;37224;2016-07-13
52307;12;37225;2023-10-28
52308;6;37226;2021-12-28
52309;13;37226;2018-05-03
52310;5;37227;2019-11-28
52311;9;37227;2021-08-24
52312;2;37227;2012-09-26
52313;3;37228;2019-04-29
52314;4;37229;2017-02-03
52315;8;37230;2015-04-28
52316;13;37231;2016-06-09
52317;13;37232;2018-05-03
52318;2;37232;2020-08-12
52319;10;37232;2016-06-30
52320;5;37233;2019-12-07
52321;6;37233;2018-04-01
52322;2;37234;2021-07-29
52323;8;37234;2013-07-05
52324;8;37235;2018-01-25
52325;12;37236;2019-01-08
52326;6;37236;2016-04-29
52327;12;37237;2010-02-17
52328;8;37238;2019-08-25
52329;10;37238;2018-04-26
52330;9;37239;2011-08-21
52331;1;37240;2012-01-18
52332;11;37241;2016-04-19
52333;7;37242;2018-06-07
52334;14;37242;2010-08-13
52335;4;37243;2021-07-19
52336;12;37243;2021-01-24
52337;14;37244;2023-12-02
52338;4;37245;2016-03-21
52339;8;37245;2018-06-19
52340;6;37246;2017-02-15
52341;11;37247;2013-06-27
52342;9;37248;2017-10-23
52343;10;37248;2010-04-29
52344;6;37249;2014-11-30
52345;11;37250;2023-03-02
52346;5;37251;2016-10-31
52347;3;37252;2021-02-19
52348;10;37252;2018-12-27
52349;1;37253;2015-09-24
52350;11;37254;2020-09-24
52351;6;37255;2012-08-05
52352;2;37255;2011-05-14
52353;4;37256;2017-04-30
52354;8;37256;2020-10-07
52355;2;37257;2013-09-01
52356;7;37258;2021-03-11
52357;13;37258;2016-04-01
52358;13;37259;2019-09-20
52359;4;37260;2010-05-22
52360;3;37260;2014-01-20
52361;9;37261;2019-02-09
52362;5;37262;2020-06-09
52363;12;37263;2015-12-29
52364;8;37264;2017-11-19
52365;9;37265;2017-11-05
52366;14;37266;2010-11-07
52367;6;37267;2015-07-20
52368;6;37267;2021-07-19
52369;2;37268;2022-05-12
52370;3;37269;2016-06-29
52371;5;37270;2016-07-29
52372;9;37271;2014-03-30
52373;3;37272;2014-10-21
52374;4;37272;2010-06-23
52375;3;37273;2020-07-22
52376;2;37273;2016-01-03
52377;3;37274;2010-02-18
52378;5;37275;2017-01-14
52379;14;37276;2017-04-06
52380;2;37277;2015-12-03
52381;11;37278;2016-01-12
52382;12;37278;2011-11-27
52383;11;37279;2023-05-17
52384;12;37279;2011-09-19
52385;10;37279;2013-06-29
52386;13;37280;2013-09-03
52387;14;37281;2015-12-27
52388;8;37282;2020-03-16
52389;3;37282;2012-10-26
52390;6;37283;2016-11-17
52391;8;37284;2018-06-06
52392;4;37284;2013-10-20
52393;7;37285;2022-08-29
52394;9;37286;2018-06-08
52395;14;37287;2013-01-18
52396;7;37287;2021-01-08
52397;9;37287;2023-03-18
52398;4;37288;2019-09-14
52399;13;37288;2023-09-26
52400;2;37289;2013-01-08
52401;12;37290;2013-02-24
52402;13;37291;2015-11-24
52403;9;37292;2023-01-02
52404;6;37293;2021-06-17
52405;5;37294;2012-03-01
52406;2;37295;2011-03-18
52407;6;37296;2018-08-27
52408;5;37297;2020-08-29
52409;6;37298;2023-03-11
52410;2;37299;2017-10-09
52411;1;37299;2010-08-24
52412;3;37300;2013-03-12
52413;6;37301;2012-01-03
52414;7;37302;2012-01-06
52415;2;37303;2012-12-07
52416;8;37303;2021-08-23
52417;14;37304;2020-11-04
52418;8;37305;2010-09-04
52419;11;37305;2010-04-29
52420;3;37305;2016-08-21
52421;3;37306;2021-07-08
52422;12;37307;2021-04-13
52423;2;37308;2011-05-24
52424;5;37309;2020-03-04
52425;6;37310;2011-02-06
52426;9;37311;2017-09-06
52427;6;37311;2016-09-07
52428;7;37311;2010-09-04
52429;7;37312;2011-01-12
52430;9;37313;2016-01-03
52431;6;37313;2022-01-04
52432;8;37313;2012-05-17
52433;11;37314;2018-06-01
52434;10;37315;2016-10-24
52435;11;37316;2010-01-06
52436;3;37317;2021-04-04
52437;10;37317;2020-11-12
52438;8;37318;2022-01-16
52439;14;37319;2018-12-10
52440;2;37320;2023-06-10
52441;5;37320;2021-04-02
52442;1;37321;2012-06-14
52443;5;37322;2019-08-21
52444;13;37322;2015-12-30
52445;8;37323;2020-10-06
52446;11;37324;2017-12-05
52447;1;37325;2014-08-26
52448;7;37326;2014-03-22
52449;14;37327;2014-10-01
52450;10;37327;2011-06-21
52451;14;37328;2014-04-25
52452;13;37328;2021-02-26
52453;4;37329;2016-05-28
52454;14;37330;2023-10-10
52455;7;37331;2022-01-02
52456;3;37332;2021-07-19
52457;5;37333;2017-01-31
52458;2;37334;2014-05-10
52459;12;37335;2021-10-09
52460;2;37336;2014-02-10
52461;6;37337;2019-07-22
52462;9;37337;2014-04-25
52463;1;37338;2012-11-02
52464;8;37339;2021-09-15
52465;13;37339;2019-09-05
52466;6;37340;2014-03-04
52467;12;37341;2010-03-12
52468;4;37341;2011-04-08
52469;13;37342;2020-08-01
52470;1;37343;2017-12-11
52471;14;37344;2010-01-07
52472;8;37345;2012-12-29
52473;8;37346;2022-06-14
52474;1;37346;2018-12-28
52475;11;37347;2014-08-30
52476;5;37347;2018-09-22
52477;14;37348;2014-11-27
52478;12;37349;2019-01-14
52479;13;37350;2020-09-03
52480;8;37351;2012-03-16
52481;13;37352;2022-06-01
52482;3;37353;2015-08-06
52483;3;37354;2010-06-30
52484;14;37355;2020-04-03
52485;3;37356;2018-01-23
52486;3;37357;2012-08-12
52487;1;37357;2013-11-24
52488;14;37358;2015-07-25
52489;12;37359;2019-12-04
52490;7;37360;2010-09-26
52491;5;37360;2021-03-07
52492;12;37361;2021-04-21
52493;12;37362;2014-01-28
52494;13;37363;2020-07-10
52495;14;37364;2012-09-02
52496;8;37365;2011-09-26
52497;6;37365;2019-03-28
52498;2;37365;2013-12-17
52499;9;37366;2018-08-18
52500;9;37366;2022-06-28
52501;7;37367;2023-07-08
52502;12;37368;2023-11-18
52503;9;37369;2016-03-14
52504;13;37370;2013-04-06
52505;12;37371;2011-06-17
52506;10;37372;2015-06-26
52507;11;37373;2022-06-23
52508;8;37374;2012-08-30
52509;4;37375;2022-02-09
52510;12;37375;2018-04-13
52511;12;37376;2015-03-14
52512;12;37377;2021-11-28
52513;5;37377;2011-02-18
52514;11;37378;2019-03-28
52515;8;37379;2013-09-19
52516;7;37380;2021-12-09
52517;5;37380;2023-09-13
52518;9;37381;2014-07-21
52519;1;37382;2016-03-05
52520;1;37383;2011-11-09
52521;9;37384;2019-04-19
52522;12;37385;2023-02-21
52523;1;37386;2016-12-20
52524;1;37387;2016-11-08
52525;14;37388;2017-08-20
52526;7;37388;2011-05-01
52527;12;37389;2022-03-15
52528;7;37390;2018-11-23
52529;10;37391;2013-02-03
52530;10;37391;2023-10-20
52531;12;37391;2013-09-05
52532;14;37392;2014-06-28
52533;1;37392;2019-04-08
52534;9;37393;2016-06-23
52535;7;37394;2021-05-25
52536;2;37394;2010-02-09
52537;5;37394;2011-12-20
52538;2;37395;2011-04-09
52539;7;37396;2011-01-01
52540;12;37397;2017-02-16
52541;10;37398;2021-10-04
52542;1;37399;2019-01-19
52543;12;37400;2011-12-18
52544;14;37400;2018-04-03
52545;11;37401;2014-10-10
52546;13;37402;2014-04-06
52547;12;37402;2012-05-13
52548;2;37403;2017-06-29
52549;3;37404;2011-12-13
52550;11;37405;2019-05-19
52551;3;37406;2012-11-15
52552;10;37406;2021-06-10
52553;10;37407;2013-08-01
52554;13;37408;2016-10-25
52555;13;37409;2017-11-29
52556;3;37410;2019-12-21
52557;11;37411;2016-11-24
52558;14;37412;2022-11-11
52559;4;37412;2013-10-01
52560;3;37413;2020-07-14
52561;6;37413;2016-08-22
52562;10;37414;2012-08-11
52563;8;37415;2021-07-19
52564;10;37416;2023-01-17
52565;11;37416;2022-03-30
52566;2;37417;2023-05-01
52567;7;37417;2014-01-26
52568;4;37418;2018-08-09
52569;12;37419;2012-04-01
52570;14;37419;2020-03-03
52571;9;37419;2021-06-15
52572;9;37420;2021-08-22
52573;7;37421;2016-05-09
52574;10;37422;2021-03-01
52575;12;37423;2014-10-13
52576;2;37423;2020-12-17
52577;4;37424;2010-11-12
52578;10;37425;2018-08-09
52579;13;37426;2023-03-21
52580;11;37427;2014-01-12
52581;5;37427;2013-09-18
52582;4;37427;2020-10-31
52583;2;37428;2018-01-28
52584;2;37429;2010-10-01
52585;12;37430;2021-02-02
52586;2;37430;2015-08-29
52587;6;37431;2015-11-02
52588;4;37432;2018-08-04
52589;2;37433;2023-09-16
52590;7;37434;2019-05-06
52591;8;37435;2021-06-07
52592;9;37436;2011-10-20
52593;6;37436;2018-12-19
52594;14;37437;2011-06-15
52595;2;37438;2018-09-02
52596;10;37438;2021-08-29
52597;9;37439;2020-07-07
52598;12;37439;2016-02-04
52599;5;37440;2022-06-03
52600;5;37441;2013-09-06
52601;11;37442;2013-02-11
52602;9;37443;2019-11-05
52603;6;37444;2021-03-21
52604;2;37445;2017-12-28
52605;8;37446;2021-03-17
52606;3;37447;2012-10-23
52607;11;37448;2019-04-10
52608;13;37449;2015-11-13
52609;1;37450;2016-01-14
52610;4;37451;2019-04-08
52611;13;37451;2023-10-06
52612;14;37451;2013-10-22
52613;4;37452;2011-01-25
52614;12;37452;2020-05-01
52615;7;37453;2023-02-16
52616;13;37454;2022-01-24
52617;12;37454;2012-11-21
52618;4;37455;2023-12-28
52619;14;37456;2020-09-21
52620;10;37456;2011-01-03
52621;4;37456;2016-11-16
52622;8;37457;2013-05-25
52623;5;37457;2021-06-08
52624;12;37457;2010-02-15
52625;1;37458;2012-05-06
52626;7;37459;2016-05-02
52627;9;37460;2021-11-21
52628;13;37461;2016-08-01
52629;11;37462;2019-01-31
52630;4;37462;2013-06-26
52631;14;37463;2018-06-02
52632;7;37464;2013-04-25
52633;6;37465;2011-06-24
52634;3;37465;2019-10-26
52635;9;37465;2020-09-09
52636;7;37466;2019-02-16
52637;6;37467;2022-08-08
52638;4;37468;2023-07-16
52639;6;37469;2020-11-24
52640;11;37469;2015-09-13
52641;10;37469;2014-08-29
52642;8;37470;2012-04-06
52643;3;37470;2023-11-02
52644;1;37471;2014-11-20
52645;3;37471;2019-07-30
52646;6;37472;2018-06-03
52647;2;37473;2012-08-02
52648;2;37474;2022-09-06
52649;7;37475;2014-03-01
52650;9;37475;2014-12-12
52651;3;37476;2013-06-19
52652;1;37477;2012-06-12
52653;11;37478;2021-04-22
52654;10;37478;2017-07-13
52655;2;37478;2015-12-01
52656;4;37479;2013-04-09
52657;12;37479;2023-11-23
52658;3;37480;2011-09-27
52659;14;37480;2020-05-27
52660;1;37481;2018-07-25
52661;5;37482;2023-04-15
52662;1;37483;2013-06-24
52663;3;37484;2021-04-28
52664;5;37484;2014-07-18
52665;2;37484;2021-10-21
52666;14;37485;2012-07-26
52667;10;37486;2017-01-17
52668;1;37487;2014-06-17
52669;5;37488;2016-01-17
52670;4;37488;2017-12-23
52671;10;37488;2019-08-23
52672;8;37489;2021-12-06
52673;6;37490;2017-10-02
52674;3;37491;2020-04-15
52675;12;37492;2021-03-20
52676;2;37493;2011-07-22
52677;14;37493;2022-11-21
52678;8;37494;2023-03-29
52679;7;37495;2014-10-13
52680;5;37496;2018-04-15
52681;13;37497;2013-01-13
52682;5;37498;2017-12-01
52683;11;37498;2021-09-04
52684;12;37499;2011-04-10
52685;11;37499;2018-11-08
52686;1;37499;2018-12-12
52687;8;37500;2014-06-30
52688;6;37501;2014-03-11
52689;14;37501;2015-08-25
52690;12;37501;2023-12-04
52691;5;37502;2016-03-31
52692;2;37503;2010-01-13
52693;10;37504;2016-12-29
52694;3;37504;2016-10-11
52695;7;37505;2013-05-10
52696;11;37506;2022-09-11
52697;10;37506;2023-01-12
52698;5;37507;2014-06-20
52699;12;37508;2021-01-17
52700;2;37509;2017-07-02
52701;4;37510;2017-10-14
52702;10;37511;2014-08-18
52703;14;37512;2012-02-13
52704;14;37513;2014-04-24
52705;6;37514;2022-09-09
52706;2;37515;2019-06-26
52707;2;37515;2018-04-11
52708;5;37516;2017-04-02
52709;12;37517;2021-10-06
52710;6;37518;2021-11-17
52711;2;37519;2016-04-30
52712;14;37519;2014-08-18
52713;8;37520;2012-06-08
52714;8;37521;2017-05-12
52715;1;37521;2022-10-27
52716;12;37522;2015-01-02
52717;10;37523;2016-05-24
52718;10;37524;2015-08-31
52719;14;37525;2016-06-20
52720;12;37525;2020-04-10
52721;11;37526;2016-02-12
52722;13;37527;2016-04-21
52723;3;37528;2023-11-17
52724;2;37529;2017-05-04
52725;14;37530;2014-12-09
52726;8;37531;2012-10-01
52727;4;37531;2016-01-09
52728;4;37532;2018-01-18
52729;9;37532;2014-07-16
52730;12;37532;2013-02-09
52731;5;37533;2017-08-25
52732;14;37533;2013-08-04
52733;14;37534;2016-10-24
52734;1;37535;2021-11-15
52735;7;37536;2013-07-29
52736;5;37537;2011-08-13
52737;1;37538;2012-11-07
52738;5;37539;2011-07-19
52739;6;37540;2021-10-10
52740;14;37540;2015-12-13
52741;6;37540;2016-04-08
52742;12;37541;2023-07-21
52743;4;37541;2017-03-09
52744;2;37541;2011-01-13
52745;4;37542;2022-09-13
52746;13;37543;2020-10-15
52747;6;37544;2016-04-10
52748;1;37544;2020-04-04
52749;1;37545;2010-07-04
52750;7;37546;2021-04-19
52751;13;37547;2021-06-24
52752;8;37548;2017-12-25
52753;12;37549;2019-12-15
52754;14;37550;2015-04-19
52755;12;37550;2013-05-10
52756;5;37550;2015-09-11
52757;10;37551;2018-05-16
52758;2;37552;2022-08-07
52759;2;37553;2014-12-15
52760;14;37553;2019-01-31
52761;7;37554;2021-05-07
52762;10;37555;2020-09-17
52763;14;37556;2021-12-13
52764;3;37557;2022-01-18
52765;5;37557;2016-08-13
52766;10;37558;2018-08-21
52767;12;37559;2011-09-01
52768;5;37560;2022-02-15
52769;3;37561;2019-10-07
52770;9;37562;2015-10-20
52771;9;37562;2017-07-21
52772;11;37562;2021-05-10
52773;10;37563;2011-05-22
52774;5;37564;2022-05-19
52775;12;37564;2013-10-11
52776;2;37565;2015-04-20
52777;8;37566;2013-08-31
52778;14;37567;2016-07-11
52779;3;37568;2017-06-01
52780;8;37569;2012-12-18
52781;2;37569;2016-01-11
52782;14;37570;2013-01-27
52783;9;37571;2017-10-27
52784;6;37572;2011-06-20
52785;11;37573;2016-08-30
52786;7;37574;2019-02-11
52787;9;37574;2023-02-22
52788;11;37575;2020-12-04
52789;4;37576;2019-12-07
52790;7;37577;2022-10-16
52791;4;37578;2023-02-09
52792;2;37579;2022-10-20
52793;11;37579;2023-04-22
52794;7;37580;2013-12-23
52795;10;37580;2021-02-18
52796;5;37581;2022-01-23
52797;7;37582;2012-08-04
52798;6;37582;2013-06-25
52799;13;37583;2019-01-04
52800;6;37584;2021-06-05
52801;13;37585;2010-11-08
52802;9;37586;2018-06-02
52803;12;37587;2020-09-30
52804;5;37588;2014-12-25
52805;1;37589;2011-04-19
52806;4;37590;2016-02-04
52807;5;37591;2020-01-04
52808;7;37592;2017-08-21
52809;3;37593;2018-03-27
52810;13;37593;2014-12-21
52811;6;37593;2014-01-10
52812;1;37594;2014-09-30
52813;7;37595;2010-12-02
52814;3;37596;2014-01-29
52815;5;37596;2017-01-09
52816;2;37596;2020-05-07
52817;5;37597;2022-04-08
52818;7;37598;2021-07-27
52819;13;37598;2019-01-16
52820;3;37599;2019-09-06
52821;14;37599;2017-11-21
52822;14;37600;2014-08-18
