PK_ID_meduodnosa;POPULACIJE_ID_populacije1;POPULACIJE_ID_populacije2;INTERAKCIJE_ID_interakcije
83931;23764;46657;6
83932;21836;19102;5
83933;37627;14652;4
83934;10181;34547;4
83935;9928;44515;1
83936;20934;43745;5
83937;724;18058;5
83938;25755;40281;3
83939;14373;40984;4
83940;4927;23004;3
83941;41567;36944;2
83942;30072;43101;5
83943;47564;40971;6
83944;32117;7725;4
83945;751;16508;4
83946;170;4261;2
83947;8437;2228;1
83948;42792;13847;6
83949;15484;8175;4
83950;12873;43826;3
83951;33004;28184;6
83952;2625;4823;5
83953;14335;45684;2
83954;42646;10314;5
83955;9467;36475;3
83956;24098;8000;1
83957;14733;27832;5
83958;46816;12776;6
83959;48990;20973;3
83960;9214;36722;2
83961;25178;10973;5
83962;47377;18478;4
83963;19910;42552;6
83964;49174;23541;4
83965;12479;49914;2
83966;27822;29467;6
83967;2193;47671;6
83968;11723;45858;6
83969;16612;27723;2
83970;49851;5720;4
83971;21317;37834;3
83972;42991;33536;1
83973;36185;37379;6
83974;18092;12450;2
83975;38130;39250;2
83976;25548;15627;4
83977;29333;22333;4
83978;46892;22860;6
83979;37032;23896;6
83980;10863;39666;5
83981;41555;28759;2
83982;39624;25520;1
83983;34568;40367;6
83984;48701;10328;2
83985;8794;35205;6
83986;17641;10901;6
83987;20059;24352;3
83988;11432;13753;4
83989;23208;43352;1
83990;35334;48504;6
83991;30498;21511;5
83992;20761;38068;4
83993;16152;39150;2
83994;11295;11261;6
83995;34757;9072;5
83996;20411;17289;2
83997;15334;41597;2
83998;49024;20966;1
83999;23820;23214;4
84000;7181;6194;2
84001;14518;29028;3
84002;46272;30438;3
84003;48205;4199;4
84004;1977;25172;4
84005;29215;24684;3
84006;46881;26462;2
84007;31294;11394;2
84008;34398;37077;3
84009;22967;37627;2
84010;24690;47394;5
84011;37032;34083;2
84012;7913;27517;4
84013;47499;10613;4
84014;13650;27290;1
84015;30261;4312;2
84016;3522;36527;5
84017;11104;43214;4
84018;23757;39236;5
84019;19984;29667;1
84020;32139;35998;2
84021;32780;34071;5
84022;3019;45835;5
84023;25497;3268;4
84024;42168;21048;5
84025;11980;16209;6
84026;24847;13856;4
84027;14839;36436;5
84028;15533;18101;4
84029;33272;24522;1
84030;36893;41720;6
84031;26936;32741;2
84032;10261;34088;2
84033;46572;15626;6
84034;5018;17333;6
84035;30145;42789;2
84036;17636;22127;6
84037;24223;33114;3
84038;9526;32708;2
84039;3485;9681;4
84040;31816;11806;1
84041;47236;5744;4
84042;6568;34606;4
84043;6856;49652;2
84044;16433;45291;1
84045;24142;42418;1
84046;10204;29921;1
84047;31230;8280;2
84048;3450;26106;1
84049;16006;47189;5
84050;8954;23026;5
84051;37348;13907;2
84052;34523;43647;2
84053;21078;9236;2
84054;23197;27415;6
84055;17185;5082;1
84056;32206;21171;1
84057;42085;8513;6
84058;8664;16815;3
84059;31944;17489;3
84060;13701;6019;6
84061;37450;6346;2
84062;5790;20997;1
84063;24262;43360;3
84064;20735;16212;1
84065;6850;26417;1
84066;2147;22152;2
84067;12215;46720;6
84068;17825;20917;1
84069;21555;28132;1
84070;20870;4639;3
84071;45625;22166;3
84072;32714;4322;2
84073;20073;43203;6
84074;7639;16634;3
84075;47600;33588;1
84076;24902;4250;1
84077;22939;1180;2
84078;33874;38842;4
84079;29478;42925;2
84080;25767;12706;2
84081;21644;40411;5
84082;19860;32707;5
84083;32601;42632;3
84084;18938;32022;4
84085;5790;20735;3
84086;40625;39760;4
84087;35654;5617;3
84088;27490;28106;1
84089;13055;25712;4
84090;8145;45274;3
84091;2780;34757;1
84092;7614;11567;1
84093;1729;47953;2
84094;26645;45050;5
84095;7618;23493;3
84096;17504;18309;6
84097;41930;24221;3
84098;39607;40938;2
84099;2423;32892;6
84100;45897;34155;2
84101;37858;32387;2
84102;32333;44554;6
84103;46850;4926;3
84104;45737;33899;6
84105;10914;18906;3
84106;15139;3460;1
84107;10263;33371;1
84108;11259;26747;3
84109;14317;1977;6
84110;45876;8193;1
84111;266;32362;5
84112;17441;20731;1
84113;6250;17363;4
84114;46806;40942;1
84115;21491;16365;5
84116;20939;5407;1
84117;49;22751;2
84118;21257;30185;1
84119;22292;44535;6
84120;33709;48824;4
84121;24608;1546;2
84122;37873;48759;2
84123;42692;36294;1
84124;46065;35811;2
84125;31182;41938;2
84126;39031;16905;2
84127;29655;34494;5
84128;8779;32451;3
84129;33427;472;4
84130;26172;6733;2
84131;14345;32327;5
84132;31471;13766;3
84133;7368;40342;2
84134;6491;557;6
84135;29769;23281;1
84136;40773;33350;4
84137;30276;33563;4
84138;4277;15898;4
84139;47417;7051;1
84140;21082;28767;3
84141;5190;9569;1
84142;46929;15675;5
84143;45912;34372;4
84144;29402;13953;3
84145;1324;42761;6
84146;6997;12448;1
84147;31643;26019;4
84148;32386;13654;2
84149;21232;38737;4
84150;14310;37678;4
84151;23005;15230;2
84152;30404;2058;6
84153;41668;15;1
84154;26197;1388;1
84155;23827;19570;5
84156;5041;11312;1
84157;41219;39241;5
84158;17451;12635;2
84159;31114;15143;1
84160;29286;44266;1
84161;7669;22035;6
84162;20360;42569;5
84163;12475;32223;2
84164;3525;35084;6
84165;12224;8109;1
84166;32130;254;3
84167;3484;29578;1
84168;8002;39713;5
84169;36130;40444;4
84170;2887;44528;1
84171;6570;36889;6
84172;10936;7845;3
84173;33116;34903;5
84174;17216;5608;3
84175;3789;48530;1
84176;31358;28690;4
84177;49117;28921;6
84178;2392;10118;6
84179;27045;31570;5
84180;32601;41290;2
84181;43791;27199;2
84182;6852;16099;3
84183;42386;4215;2
84184;39312;5570;6
84185;230;32417;1
84186;17459;1865;6
84187;45323;45088;2
84188;18872;36837;1
84189;781;3016;2
84190;21248;27811;1
84191;6774;19039;6
84192;46122;30280;1
84193;35598;31764;3
84194;8890;23050;4
84195;16513;45410;6
84196;47807;10925;6
84197;2415;15940;2
84198;26830;15638;4
84199;31977;17883;5
84200;31750;3357;1
84201;13916;16215;4
84202;10101;40872;1
84203;25526;2395;4
84204;17205;8020;3
84205;31953;39615;3
84206;10302;19686;5
84207;6627;328;6
84208;7697;35804;4
84209;11296;4486;5
84210;29080;48858;5
84211;26490;35346;5
84212;15616;11234;6
84213;27141;3020;3
84214;21104;10659;5
84215;26737;43945;2
84216;24949;21240;4
84217;22132;43630;3
84218;16216;29887;1
84219;32316;41810;6
84220;41908;36538;4
84221;28873;38310;5
84222;43752;42345;5
84223;42424;30298;5
84224;47321;48757;4
84225;44690;33986;5
84226;47333;49350;2
84227;2808;42085;4
84228;32941;5451;4
84229;31781;27990;4
84230;2159;14240;3
84231;19780;10086;2
84232;45800;49041;1
84233;31656;49443;2
84234;18152;20408;5
84235;42535;9358;4
84236;46889;5444;6
84237;42482;31979;5
84238;32115;7776;5
84239;21567;21327;1
84240;9500;36493;2
84241;19496;37047;2
84242;39340;473;5
84243;4700;35144;4
84244;35084;47697;2
84245;38454;5796;5
84246;8899;37451;1
84247;43284;1208;4
84248;17665;46156;6
84249;23456;12324;5
84250;17565;32996;2
84251;26353;34632;2
84252;35409;597;2
84253;33818;19164;4
84254;47820;39151;6
84255;31177;35228;5
84256;15501;38892;4
84257;16839;39562;1
84258;49662;44083;4
84259;4450;3219;2
84260;19818;27941;1
84261;14746;34558;5
84262;7015;13369;2
84263;2772;36657;1
84264;6306;31004;4
84265;41160;34298;1
84266;49675;2843;5
84267;46985;33665;3
84268;10182;10623;1
84269;28956;48207;6
84270;30188;48638;5
84271;38853;44205;2
84272;41694;28755;2
84273;518;42583;1
84274;28216;46222;4
84275;2595;11895;5
84276;21323;41789;1
84277;35343;33049;3
84278;6282;5676;5
84279;41781;26347;6
84280;12162;30490;3
84281;33941;33412;3
84282;35095;20314;3
84283;29557;27895;6
84284;40533;31223;3
84285;40337;33181;2
84286;12010;7582;4
84287;47319;18039;3
84288;47563;43251;3
84289;14572;28532;4
84290;37654;27361;6
84291;14894;41951;5
84292;19694;739;3
84293;39485;44557;6
84294;43728;34305;4
84295;14034;31296;5
84296;25759;12831;3
84297;7370;13063;3
84298;5673;24362;6
84299;15193;13246;2
84300;31095;22095;5
84301;795;25649;4
84302;47088;38626;3
84303;36458;25441;6
84304;5346;3529;2
84305;41430;32532;5
84306;41374;35917;1
84307;35237;48499;1
84308;33961;44480;1
84309;41099;26122;1
84310;1876;19140;3
84311;33081;48755;6
84312;46426;41829;1
84313;16251;39590;6
84314;46258;30575;1
84315;16392;20319;1
84316;1302;5070;5
84317;7404;47824;4
84318;38487;43189;4
84319;43308;2608;4
84320;8610;19270;1
84321;48252;27206;4
84322;49523;16524;3
84323;19132;21953;5
84324;5153;46788;5
84325;49273;33259;2
84326;9219;25716;5
84327;5845;36368;6
84328;45037;8687;1
84329;28391;3268;3
84330;24673;10776;6
84331;3802;29833;2
84332;23862;24574;5
84333;39288;37412;4
84334;6548;44542;5
84335;15349;5958;1
84336;30864;43552;2
84337;42897;7347;3
84338;20222;43921;3
84339;13821;14437;1
84340;20597;26614;1
84341;7586;34810;6
84342;20778;34725;5
84343;45220;35982;3
84344;13358;13727;4
84345;21305;19229;1
84346;10845;46711;6
84347;32710;31362;2
84348;44671;18853;6
84349;21149;39724;1
84350;42484;39650;3
84351;30237;32280;5
84352;19236;91;6
84353;5894;31015;6
84354;11755;17453;1
84355;14071;27090;2
84356;22643;22788;2
84357;39380;12728;3
84358;345;27781;6
84359;40312;40781;5
84360;30424;27454;4
84361;32205;34102;5
84362;47269;23092;4
84363;44600;26138;1
84364;48225;11745;3
84365;11524;41308;6
84366;39569;35992;5
84367;19533;6807;1
84368;3268;24800;5
84369;22503;34534;2
84370;45519;1203;6
84371;29629;22389;5
84372;41207;47012;3
84373;2754;41238;6
84374;14733;29260;3
84375;25042;8068;6
84376;24703;24378;5
84377;7069;37592;6
84378;22000;8155;1
84379;25394;17681;6
84380;33473;7603;6
84381;32612;21203;1
84382;38392;47836;5
84383;36713;40471;3
84384;49780;39109;6
84385;23709;43956;5
84386;1219;39904;1
84387;36098;13776;4
84388;15912;28951;1
84389;11389;12512;2
84390;33795;2325;5
84391;33260;13419;1
84392;33092;41109;6
84393;47344;43406;1
84394;4448;41143;5
84395;16959;15853;4
84396;1577;39695;3
84397;40343;32410;1
84398;2876;10622;2
84399;36758;47777;6
84400;34546;11816;6
84401;7945;10540;3
84402;7256;1102;1
84403;36327;834;6
84404;7559;28304;2
84405;12935;49784;5
84406;16714;31539;4
84407;22218;20045;4
84408;37817;17990;4
84409;28800;21538;6
84410;5718;38093;4
84411;21480;14581;5
84412;39035;47300;3
84413;21126;9031;5
84414;24772;34927;2
84415;7770;48509;6
84416;4633;96;5
84417;11019;27294;6
84418;2109;14731;4
84419;28959;33371;2
84420;30273;11052;3
84421;36889;45014;1
84422;22006;25275;6
84423;25414;14283;2
84424;20744;15758;2
84425;37931;11809;4
84426;28658;30381;2
84427;21101;25542;6
84428;49902;25730;6
84429;29696;40589;2
84430;5565;17700;2
84431;19015;20750;2
84432;19912;45086;6
84433;23421;38538;6
84434;3283;6818;4
84435;16397;35635;3
84436;31693;8708;3
84437;44164;35239;1
84438;34337;36185;3
84439;19932;15054;3
84440;25480;10056;1
84441;4994;45973;5
84442;23159;21534;5
84443;40096;37768;6
84444;36059;6624;3
84445;24712;39123;6
84446;27836;4050;5
84447;22411;41971;4
84448;6581;47654;1
84449;21778;23669;2
84450;23008;12717;6
84451;3964;25433;2
84452;38076;48181;1
84453;32884;36817;3
84454;42895;48478;4
84455;7285;40417;5
84456;38525;25555;2
84457;15038;43779;4
84458;19179;16511;6
84459;28497;48107;6
84460;1907;1408;1
84461;43279;36834;6
84462;6369;47121;4
84463;8896;17698;3
84464;37594;5665;2
84465;23418;32264;5
84466;24354;23198;2
84467;8150;18529;3
84468;39416;39948;5
84469;7632;43779;2
84470;25351;43346;2
84471;38645;12720;1
84472;682;13845;6
84473;43191;27342;3
84474;596;20143;1
84475;3582;49039;5
84476;22514;16650;3
84477;10652;22667;6
84478;13453;27483;1
84479;34253;46489;2
84480;2319;31730;6
84481;16965;44447;2
84482;34427;11022;6
84483;37019;41878;4
84484;21020;48599;2
84485;10944;10856;1
84486;42377;6497;5
84487;39403;20483;2
84488;45195;8847;4
84489;34320;16857;4
84490;45791;41426;6
84491;1349;21822;3
84492;10289;26376;4
84493;20036;21099;5
84494;27978;19481;2
84495;27949;48179;6
84496;4734;25577;3
84497;16113;14194;4
84498;3147;20156;3
84499;8140;41155;4
84500;41539;20761;5
84501;9716;28990;6
84502;21426;38646;5
84503;13883;35546;6
84504;27883;40277;5
84505;5995;29736;6
84506;1093;6695;2
84507;48918;6443;6
84508;34264;15173;3
84509;20517;44062;3
84510;25099;46192;3
84511;2543;27727;4
84512;23013;27634;2
84513;29445;37048;3
84514;30573;48610;4
84515;10083;3800;1
84516;33265;4769;1
84517;37061;42766;2
84518;27602;38734;5
84519;30544;18190;1
84520;49519;21621;3
84521;28860;35839;4
84522;23661;17477;1
84523;27894;25397;3
84524;44013;42359;5
84525;22023;20235;3
84526;16890;21295;5
84527;23225;44174;6
84528;16459;6982;3
84529;2043;28867;5
84530;4744;6280;3
84531;494;16030;1
84532;25144;1145;1
84533;16676;35426;2
84534;21986;22241;3
84535;10512;28563;6
84536;28749;33839;6
84537;19932;43249;3
84538;9902;24305;3
84539;24062;1259;1
84540;14806;49180;3
84541;42756;43036;6
84542;41680;29126;6
84543;34701;17204;5
84544;35321;230;4
84545;29638;37689;5
84546;11711;4194;2
84547;9176;25135;1
84548;28689;3643;1
84549;19271;17951;4
84550;8040;26486;2
84551;41140;44;4
84552;46618;38533;6
84553;46799;9304;6
84554;30117;38491;4
84555;23567;38360;1
84556;35299;1711;4
84557;39482;22971;1
84558;1268;47995;2
84559;6075;40082;1
84560;13319;15008;4
84561;49609;4801;3
84562;49908;6941;6
84563;45555;37083;5
84564;40440;22517;6
84565;24797;25210;1
84566;35668;28890;6
84567;20256;42095;4
84568;9407;48513;4
84569;28453;43477;1
84570;834;2955;2
84571;15744;17760;4
84572;27172;47943;6
84573;42988;39760;5
84574;32235;8345;1
84575;21743;43123;5
84576;43045;6822;1
84577;47265;14874;4
84578;1489;32126;4
84579;5651;2728;6
84580;43044;4827;2
84581;33144;13303;1
84582;32244;5164;4
84583;43630;16795;6
84584;45945;14959;2
84585;31044;36323;6
84586;17512;33636;2
84587;31535;1422;2
84588;1502;40597;3
84589;29824;27168;1
84590;17255;164;6
84591;10622;41467;5
84592;4777;17234;1
84593;36863;43372;2
84594;33375;49505;1
84595;14627;35946;1
84596;40689;41212;2
84597;6585;46894;3
84598;18534;46763;5
84599;25269;9960;1
84600;6337;27679;5
84601;30353;45973;3
84602;43234;10577;3
84603;20044;29143;2
84604;16410;26643;2
84605;21078;28089;6
84606;43794;47216;2
84607;10403;28222;6
84608;20890;17545;3
84609;7228;6589;5
84610;13158;6564;5
84611;42926;38457;6
84612;5639;45070;6
84613;27483;24497;5
84614;38345;41644;6
84615;31584;18193;2
84616;44654;15976;3
84617;16058;46326;2
84618;28190;28657;3
84619;10129;48721;6
84620;13347;389;2
84621;21107;22164;6
84622;1125;34934;2
84623;13173;29811;3
84624;4180;32612;1
84625;1861;5166;4
84626;35428;22646;4
84627;31522;14624;4
84628;34650;24674;1
84629;49591;35134;1
84630;26092;35548;3
84631;27037;23865;5
84632;24568;17973;1
84633;5701;18685;2
84634;43965;11447;4
84635;38436;3233;6
84636;23879;39348;4
84637;37545;42387;2
84638;45575;48713;1
84639;16760;23231;3
84640;32355;6831;2
84641;41617;4837;4
84642;6270;32451;3
84643;27534;44614;1
84644;46302;49306;3
84645;14181;32411;6
84646;43060;9189;1
84647;23089;9398;2
84648;13420;34441;5
84649;1000;45379;5
84650;12324;35593;4
84651;32759;11978;1
84652;6580;33309;2
84653;10551;38850;3
84654;5070;37373;1
84655;10659;146;3
84656;39087;9677;4
84657;2392;48739;5
84658;7542;8295;6
84659;11529;21006;4
84660;20313;30956;6
84661;15181;46999;4
84662;8094;12505;1
84663;37082;41862;1
84664;38719;11964;1
84665;32883;24972;3
84666;6174;26731;2
84667;35113;33875;4
84668;10177;34908;2
84669;44429;33740;6
84670;8273;33223;6
84671;26030;32388;4
84672;45044;5390;2
84673;21362;19088;2
84674;14847;10659;1
84675;14263;29829;2
84676;16739;36776;5
84677;12938;13372;6
84678;5013;16655;6
84679;38472;22771;6
84680;49316;45762;4
84681;23474;19194;1
84682;1723;28163;2
84683;38167;10966;2
84684;13135;37118;2
84685;19407;10034;1
84686;14261;26511;1
84687;432;47157;3
84688;25891;40003;1
84689;26468;12905;5
84690;779;24666;3
84691;17581;3358;6
84692;48887;46420;6
84693;43909;23100;2
84694;3200;3210;5
84695;6904;8924;5
84696;22110;28604;3
84697;5454;23070;2
84698;17757;29281;2
84699;4868;21019;4
84700;7830;37125;1
84701;16143;47636;1
84702;9187;38668;6
84703;45933;3832;6
84704;44999;44367;6
84705;36616;46686;1
84706;29601;26994;3
84707;20551;9436;2
84708;16001;19043;2
84709;17006;2646;6
84710;39844;45511;1
84711;40432;25176;5
84712;48310;27522;6
84713;5198;7191;1
84714;31550;31222;3
84715;41510;8880;6
84716;31378;16527;6
84717;25899;40931;1
84718;25217;38727;2
84719;13540;43246;6
84720;6040;42402;4
84721;10230;29066;1
84722;45407;27311;2
84723;18339;44996;3
84724;34787;7588;1
84725;12381;39254;6
84726;34427;8990;5
84727;19856;13433;6
84728;35920;26284;1
84729;43840;39237;6
84730;29305;19236;2
84731;5278;25996;5
84732;12235;5513;4
84733;38381;10603;5
84734;47857;32201;1
84735;25780;27299;1
84736;36734;5214;3
84737;18523;15716;5
84738;47412;37879;5
84739;30298;22254;2
84740;30668;5167;4
84741;5651;28791;6
84742;36608;18767;3
84743;37404;31975;2
84744;7098;42249;4
84745;33846;6236;2
84746;15315;13808;3
84747;20696;15510;2
84748;43439;27316;4
84749;30104;11683;2
84750;24793;23663;2
84751;8089;48115;5
84752;26177;20842;5
84753;38489;42160;5
84754;8481;7329;2
84755;21795;26400;5
84756;39873;49786;3
84757;4359;12918;1
84758;35028;7771;3
84759;4915;6720;1
84760;17277;24022;2
84761;41291;28584;3
84762;11474;4178;3
84763;25951;26366;3
84764;25742;38070;5
84765;29569;21362;3
84766;875;32599;6
84767;36900;41754;1
84768;41123;1607;3
84769;5442;3434;5
84770;7809;29969;1
84771;21222;27059;6
84772;17077;1849;6
84773;18792;17631;3
84774;8008;47413;5
84775;46208;42047;1
84776;29516;322;2
84777;41505;4913;2
84778;24215;28651;4
84779;42509;9141;4
84780;40997;20043;1
84781;41460;5567;2
84782;26230;7999;3
84783;30827;1053;3
84784;28233;39877;6
84785;11367;547;5
84786;27627;46629;4
84787;29153;27559;5
84788;6848;43237;5
84789;34444;46158;2
84790;23194;10282;5
84791;16262;5658;3
84792;36942;49475;5
84793;14108;34968;5
84794;41902;9673;4
84795;29042;37046;1
84796;47285;10131;3
84797;46870;23527;6
84798;34082;20416;6
84799;29599;26770;3
84800;20226;41754;4
84801;48190;34109;1
84802;38147;31694;4
84803;46657;42304;2
84804;48596;12931;2
84805;41645;41329;1
84806;18995;1538;4
84807;40257;8629;2
84808;43885;23043;1
84809;12493;37122;1
84810;43539;41305;3
84811;8694;29872;2
84812;28405;42777;6
84813;23004;30873;1
84814;6800;26026;5
84815;33324;33906;3
84816;3825;3377;2
84817;14621;4512;1
84818;10375;43928;3
84819;28284;6208;6
84820;16981;25599;1
84821;32248;48517;2
84822;12888;13998;6
84823;49880;46734;3
84824;40083;33413;1
84825;33291;38142;5
84826;16200;35274;5
84827;17507;24594;6
84828;21573;24709;1
84829;34915;8894;4
84830;48745;1706;1
84831;34382;41205;2
84832;6848;45453;4
84833;6556;20182;3
84834;16331;41772;5
84835;42546;17804;6
84836;27228;12892;2
84837;11321;21613;4
84838;49780;23237;6
84839;43303;25834;4
84840;31490;31057;6
84841;42054;4790;3
84842;1315;15779;6
84843;32100;17721;4
84844;31731;33394;6
84845;1850;37373;3
84846;47839;36492;4
84847;26719;35416;4
84848;19887;9050;2
84849;7864;31645;2
84850;651;7773;4
84851;13070;39278;5
84852;4606;6896;2
84853;47510;47177;5
84854;25869;25053;2
84855;44520;27982;3
84856;36645;3496;6
84857;38919;22964;5
84858;33687;7164;1
84859;39405;22341;6
84860;47936;3685;1
84861;46913;45071;4
84862;8276;33934;4
84863;48495;16838;2
84864;5407;20079;3
84865;33292;28266;5
84866;39274;44947;1
84867;41538;7695;6
84868;10445;8726;6
84869;19967;47108;1
84870;40629;1187;1
84871;39751;30176;2
84872;41147;5127;1
84873;40154;38944;3
84874;26938;43503;1
84875;40836;34049;3
84876;1925;44478;6
84877;1132;21024;1
84878;49436;48283;4
84879;257;19585;5
84880;17892;30693;5
84881;16366;16574;2
84882;41907;26569;1
84883;12021;13414;2
84884;32900;1715;5
84885;31762;36524;4
84886;2491;19299;4
84887;34864;1462;2
84888;24074;47390;1
84889;29876;23356;5
84890;35761;10608;3
84891;6580;6057;6
84892;41861;25706;1
84893;22830;10480;3
84894;11698;4668;3
84895;34154;10027;6
84896;22669;18584;5
84897;28545;32335;4
84898;46349;36659;6
84899;47469;277;5
84900;31462;13876;5
84901;25650;21940;4
84902;3164;2232;4
84903;18015;9165;1
84904;642;26329;6
84905;6358;26665;1
84906;35631;40977;6
84907;35923;899;5
84908;48271;33795;6
84909;6519;33021;5
84910;10893;8036;4
84911;16417;46308;3
84912;10005;13033;1
84913;46057;17620;1
84914;39772;25261;5
84915;20678;18074;3
84916;42732;16692;2
84917;1283;34864;1
84918;5126;26799;4
84919;18453;29679;3
84920;22183;7254;6
84921;15536;2000;6
84922;23810;29914;4
84923;47125;1933;1
84924;32617;29303;3
84925;13470;3383;2
84926;44145;13534;5
84927;29451;11251;5
84928;16611;28759;6
84929;7504;11338;3
84930;47526;10765;3
84931;49167;29258;6
84932;7035;37770;3
84933;14051;1963;3
84934;3062;10086;3
84935;44385;23592;3
84936;31201;27029;2
84937;36540;27747;5
84938;33454;2473;4
84939;29522;20587;6
84940;43434;40616;4
84941;9883;18846;2
84942;16008;39624;3
84943;8285;32493;1
84944;23288;16113;2
84945;6989;7786;6
84946;12549;278;1
84947;34901;23145;6
84948;19101;10054;5
84949;20089;18686;2
84950;3393;24111;6
84951;46516;48532;2
84952;45120;20708;2
84953;26841;36780;1
84954;40771;30920;2
84955;16482;8392;5
84956;1470;19913;5
84957;14779;20691;2
84958;21333;26828;5
84959;46806;4273;6
84960;41347;37775;3
84961;47584;32289;6
84962;39631;37316;3
84963;30651;12882;2
84964;35381;28333;2
84965;16357;3758;5
84966;45514;13233;6
84967;3607;43788;4
84968;27144;32681;1
84969;10605;46532;3
84970;46523;43822;2
84971;22282;7600;4
84972;30120;40712;2
84973;4312;28887;6
84974;27649;9176;1
84975;29777;9071;5
84976;49249;37822;1
84977;13502;31627;5
84978;25538;34801;4
84979;32135;30838;2
84980;37557;48565;4
84981;38338;7169;2
84982;17522;198;2
84983;10281;16595;1
84984;48828;10427;4
84985;17589;3738;5
84986;37947;23171;5
84987;31522;25242;5
84988;789;17041;6
84989;15780;44017;4
84990;38151;4279;2
84991;17114;6433;5
84992;39603;5336;6
84993;41598;37930;3
84994;1197;30256;4
84995;41002;20241;1
84996;1190;11331;6
84997;43914;11429;2
84998;19406;1384;3
84999;25505;31167;1
85000;12746;36741;4
85001;48979;7957;5
85002;19890;1188;2
85003;22715;27082;2
85004;38208;18508;3
85005;47001;10969;2
85006;29406;26589;1
85007;16386;43069;2
85008;26417;41287;3
85009;32925;7256;5
85010;18512;21261;4
85011;42840;38601;2
85012;2247;18785;5
85013;31718;21970;6
85014;27244;12227;4
85015;3512;47448;1
85016;14741;47252;5
85017;5234;28707;2
85018;13952;4647;4
85019;2225;19820;2
85020;14451;44805;4
85021;43044;45698;5
85022;24035;45546;6
85023;46655;39171;6
85024;25796;44738;4
85025;31057;18007;2
85026;31338;46079;2
85027;49946;16736;5
85028;31227;26436;4
85029;4944;32149;6
85030;10424;5673;2
85031;663;45610;3
85032;7719;19112;2
85033;20773;48357;1
85034;1383;41675;6
85035;12534;4996;1
85036;42167;2718;5
85037;28723;30290;4
85038;42843;34674;2
85039;40561;41214;2
85040;30632;11625;1
85041;9766;39893;5
85042;36624;31679;1
85043;20656;3922;5
85044;24473;35673;3
85045;27256;4249;4
85046;9073;12734;5
85047;48288;4364;5
85048;2180;34473;2
85049;22807;10650;4
85050;25968;44603;2
85051;47676;9827;6
85052;14753;10007;2
85053;7688;45192;3
85054;44279;5152;3
85055;48633;12833;1
85056;48169;19206;5
85057;27174;35974;6
85058;23889;29717;1
85059;24971;22044;2
85060;46960;645;2
85061;18473;44966;4
85062;22881;24306;4
85063;20665;25943;4
85064;17764;2917;4
85065;41092;39456;3
85066;27554;33192;4
85067;35363;6776;2
85068;29486;45353;2
85069;4679;36124;1
85070;14973;33805;2
85071;19786;16949;2
85072;31709;31869;2
85073;46924;27368;4
85074;19842;20301;6
85075;34592;29859;5
85076;40468;22577;4
85077;38010;40289;2
85078;21056;43302;1
85079;24705;36708;2
85080;5719;42332;5
85081;21907;31676;4
85082;11010;4624;6
85083;46755;25238;1
85084;9736;38298;1
85085;6371;25082;5
85086;36352;17732;1
85087;46467;43937;4
85088;12197;579;6
85089;39108;43399;5
85090;34364;35871;5
85091;32811;20671;2
85092;28063;846;1
85093;23618;44871;2
85094;617;1616;3
85095;3806;22726;3
85096;16262;3314;3
85097;21467;22443;3
85098;10948;33590;1
85099;34867;25546;2
85100;6342;21169;2
85101;41118;1142;1
85102;23051;9540;4
85103;46812;20602;4
85104;47941;32037;4
85105;44697;31612;2
85106;27272;35145;3
85107;28919;10247;6
85108;28579;20261;5
85109;30396;12206;1
85110;36256;10602;1
85111;26313;12018;3
85112;5355;16324;2
85113;10690;33545;2
85114;13107;9629;5
85115;988;29287;5
85116;18951;37372;4
85117;16666;24622;3
85118;17009;13790;5
85119;15594;30188;3
85120;36974;6651;5
85121;13489;5331;4
85122;25877;15213;3
85123;40792;46755;4
85124;38855;17833;1
85125;23914;8235;3
85126;49965;46647;1
85127;47905;20896;1
85128;19055;38339;3
85129;46893;23336;6
85130;46448;10706;3
85131;30555;17571;4
85132;39534;24901;5
85133;7964;45380;1
85134;11989;35593;1
85135;9061;43640;4
85136;2555;8330;4
85137;7074;36608;2
85138;13886;39442;6
85139;971;40266;1
85140;22887;33957;1
85141;29028;6179;2
85142;19923;26438;2
85143;20152;26078;3
85144;15983;10256;4
85145;22690;2092;1
85146;13269;22872;5
85147;34703;25991;1
85148;46711;37465;5
85149;19457;36944;6
85150;9302;42470;2
85151;6344;25643;6
85152;30318;49043;6
85153;30114;18217;5
85154;22298;360;3
85155;42194;30663;3
85156;22154;3907;1
85157;37006;13007;3
85158;2934;13807;2
85159;15043;25847;1
85160;2487;40350;1
85161;15848;23026;6
85162;40531;14004;3
85163;38561;10780;4
85164;42728;47568;4
85165;20174;4201;3
85166;14982;35254;4
85167;47845;3691;3
85168;45096;11415;5
85169;18287;33577;4
85170;19523;30605;5
85171;22057;33934;1
85172;49706;28531;4
85173;5504;8754;5
85174;45360;43426;4
85175;32785;35826;4
85176;20576;10590;5
85177;31355;37610;4
85178;19162;36653;5
85179;9334;5736;6
85180;31007;3432;4
85181;10847;32941;5
85182;44469;28718;2
85183;46484;33554;3
85184;33589;27290;5
85185;19091;7382;6
85186;13419;13065;5
85187;49916;25419;4
85188;18146;681;5
85189;18982;477;4
85190;25811;1462;5
85191;46481;9136;3
85192;9608;26793;4
85193;31249;17798;3
85194;16558;42494;2
85195;49625;31834;4
85196;38766;9936;3
85197;10198;33801;3
85198;20093;17295;4
85199;2316;41599;4
85200;2386;47180;5
85201;37784;859;2
