ID_populacije;TAKSONOMIJE_C_ID_taksonomije;TAKSONOMIJA_SELF_ID_taksonomije_self;STANISTA_ID_stanista
34403;1655;1655;3732
34404;5173;5173;3147
34405;3200;3200;222
34406;3119;3119;1449
34407;5312;5312;963
34408;5565;5565;2071
34409;3008;3008;4453
34410;3257;3257;1230
34411;5001;5001;2834
34412;1335;1335;3626
34413;1607;1607;4503
34414;4642;4642;136
34415;3642;3642;2341
34416;2613;2613;3780
34417;4566;4566;44
34418;3018;3018;2081
34419;4726;4726;826
34420;1863;1863;4095
34421;3255;3255;4451
34422;4554;4554;1680
34423;4139;4139;2755
34424;4695;4695;1663
34425;2050;2050;2901
34426;3861;3861;1563
34427;1485;1485;2456
34428;1903;1903;4268
34429;4414;4414;741
34430;1492;1492;3948
34431;4376;4376;3787
34432;2739;2739;4167
34433;1771;1771;2750
34434;1669;1669;2304
34435;5818;5818;1877
34436;4971;4971;571
34437;1842;1842;1198
34438;6129;6129;271
34439;4344;4344;1937
34440;2281;2281;2177
34441;5030;5030;4639
34442;1821;1821;2534
34443;3154;3154;4743
34444;3413;3413;1176
34445;3998;3998;3962
34446;5334;5334;2866
34447;1975;1975;1781
34448;5528;5528;1459
34449;3621;3621;2348
34450;3733;3733;1322
34451;3183;3183;2054
34452;3924;3924;2145
34453;4608;4608;1340
34454;4671;4671;3339
34455;4309;4309;3842
34456;3861;3861;2332
34457;1360;1360;748
34458;5074;5074;1358
34459;1627;1627;4976
34460;3800;3800;2335
34461;1304;1304;1928
34462;1661;1661;1225
34463;1447;1447;2641
34464;4172;4172;4934
34465;3596;3596;1127
34466;2168;2168;2552
34467;2135;2135;87
34468;4666;4666;3855
34469;6021;6021;2110
34470;3123;3123;1569
34471;2374;2374;473
34472;3089;3089;1002
34473;1344;1344;132
34474;4484;4484;2682
34475;2533;2533;1578
34476;2516;2516;534
34477;2052;2052;1878
34478;2600;2600;2024
34479;1383;1383;2332
34480;2630;2630;2508
34481;3792;3792;581
34482;3551;3551;4695
34483;2108;2108;3710
34484;2182;2182;4064
34485;6035;6035;1523
34486;2929;2929;1973
34487;6147;6147;1854
34488;6069;6069;1077
34489;4304;4304;1647
34490;4288;4288;4499
34491;2129;2129;3222
34492;2066;2066;4823
34493;2639;2639;130
34494;2847;2847;3433
34495;4222;4222;4569
34496;3512;3512;937
34497;1729;1729;3760
34498;4191;4191;1069
34499;5543;5543;681
34500;1805;1805;3528
34501;2473;2473;3309
34502;2197;2197;909
34503;5217;5217;707
34504;3071;3071;1148
34505;2613;2613;1592
34506;2920;2920;655
34507;4758;4758;4119
34508;5720;5720;4276
34509;4274;4274;982
34510;2259;2259;3289
34511;2919;2919;1208
34512;5077;5077;814
34513;4273;4273;2483
34514;2375;2375;3910
34515;4606;4606;2566
34516;2202;2202;3210
34517;1598;1598;1731
34518;4192;4192;225
34519;1735;1735;4212
34520;4553;4553;4731
34521;5169;5169;2504
34522;3706;3706;3567
34523;2382;2382;3039
34524;4831;4831;2674
34525;2835;2835;1096
34526;1527;1527;1789
34527;5495;5495;2299
34528;3033;3033;2811
34529;3460;3460;160
34530;5897;5897;3613
34531;3500;3500;1925
34532;3596;3596;2488
34533;1997;1997;3771
34534;5738;5738;4148
34535;1386;1386;393
34536;5242;5242;574
34537;6259;6259;1505
34538;1840;1840;182
34539;4965;4965;839
34540;3337;3337;625
34541;5716;5716;1226
34542;2962;2962;4373
34543;4660;4660;324
34544;3421;3421;1272
34545;1733;1733;571
34546;5946;5946;437
34547;1455;1455;3406
34548;6259;6259;2650
34549;3744;3744;4050
34550;3194;3194;4888
34551;3777;3777;488
34552;4382;4382;720
34553;4822;4822;2466
34554;5542;5542;917
34555;5462;5462;4177
34556;6052;6052;4108
34557;5017;5017;2241
34558;3112;3112;846
34559;3829;3829;3862
34560;4991;4991;1306
34561;2930;2930;4527
34562;4207;4207;1146
34563;1944;1944;1627
34564;2709;2709;4927
34565;1838;1838;310
34566;4578;4578;3276
34567;6135;6135;2468
34568;5160;5160;2735
34569;3268;3268;3705
34570;5125;5125;3860
34571;4111;4111;3742
34572;2828;2828;473
34573;4240;4240;4746
34574;4438;4438;1156
34575;1884;1884;82
34576;3345;3345;3952
34577;5193;5193;861
34578;4781;4781;3985
34579;2636;2636;3352
34580;3155;3155;1982
34581;2395;2395;2459
34582;5709;5709;1321
34583;5236;5236;1070
34584;2248;2248;286
34585;4003;4003;4286
34586;4493;4493;4429
34587;2853;2853;401
34588;5369;5369;1049
34589;4504;4504;295
34590;2077;2077;2818
34591;4138;4138;2953
34592;1545;1545;728
34593;4243;4243;2641
34594;3003;3003;4179
34595;3834;3834;1703
34596;2179;2179;1571
34597;3751;3751;4183
34598;4356;4356;2517
34599;5299;5299;3104
34600;4589;4589;1997
34601;3521;3521;1006
34602;4897;4897;1514
34603;2147;2147;4934
34604;1870;1870;2741
34605;5640;5640;3621
34606;6243;6243;1485
34607;1315;1315;115
34608;5810;5810;3560
34609;5376;5376;3688
34610;2608;2608;3233
34611;3329;3329;1012
34612;6190;6190;2134
34613;2254;2254;4743
34614;5036;5036;2515
34615;3029;3029;3574
34616;2699;2699;3707
34617;1954;1954;1237
34618;1854;1854;1951
34619;5141;5141;838
34620;3712;3712;3057
34621;6177;6177;724
34622;2910;2910;1166
34623;2782;2782;3757
34624;6018;6018;4118
34625;3840;3840;4796
34626;3602;3602;608
34627;4590;4590;3299
34628;1784;1784;1392
34629;1820;1820;2723
34630;4628;4628;4811
34631;2154;2154;357
34632;5834;5834;2744
34633;2095;2095;683
34634;4896;4896;3467
34635;4631;4631;2299
34636;4562;4562;3921
34637;2247;2247;678
34638;5973;5973;3419
34639;1878;1878;2414
34640;1584;1584;401
34641;3760;3760;2619
34642;4393;4393;4152
34643;2011;2011;2753
34644;4887;4887;2444
34645;3152;3152;3231
34646;4988;4988;916
34647;3986;3986;1112
34648;5505;5505;1686
34649;2484;2484;3490
34650;3595;3595;1287
34651;4804;4804;1255
34652;2765;2765;3133
34653;4690;4690;2443
34654;1300;1300;267
34655;6141;6141;576
34656;3408;3408;842
34657;5189;5189;3302
34658;2701;2701;2856
34659;4817;4817;1581
34660;2541;2541;25
34661;2016;2016;4810
34662;1411;1411;559
34663;6013;6013;376
34664;6132;6132;2266
34665;3963;3963;4923
34666;4375;4375;4011
34667;4450;4450;2966
34668;6044;6044;1253
34669;4518;4518;3314
34670;5341;5341;875
34671;3481;3481;4912
34672;4477;4477;1552
34673;6234;6234;3615
34674;4829;4829;4201
34675;3782;3782;2713
34676;5236;5236;2330
34677;5919;5919;2143
34678;2272;2272;1086
34679;4115;4115;914
34680;5033;5033;1800
34681;1346;1346;3956
34682;1929;1929;4042
34683;5853;5853;2935
34684;3111;3111;2877
34685;4471;4471;2005
34686;2946;2946;95
34687;6208;6208;4142
34688;1590;1590;115
34689;2792;2792;3157
34690;4223;4223;285
34691;2030;2030;4488
34692;1578;1578;4633
34693;1728;1728;2651
34694;3854;3854;4581
34695;6182;6182;2655
34696;4688;4688;1797
34697;4202;4202;2894
34698;2811;2811;4307
34699;4977;4977;1476
34700;2048;2048;2334
34701;4991;4991;3688
34702;1404;1404;252
34703;5426;5426;1101
34704;5495;5495;3345
34705;3025;3025;4778
34706;1365;1365;185
34707;1294;1294;1677
34708;4627;4627;3514
34709;3346;3346;3790
34710;3475;3475;3530
34711;5430;5430;1386
34712;1896;1896;1133
34713;2466;2466;4003
34714;6096;6096;3801
34715;4737;4737;2565
34716;2967;2967;321
34717;2204;2204;3970
34718;5146;5146;343
34719;1734;1734;4893
34720;3182;3182;2183
34721;4222;4222;3862
34722;3518;3518;3556
34723;3871;3871;1378
34724;3253;3253;1299
34725;1556;1556;4416
34726;1550;1550;1456
34727;4117;4117;3559
34728;2247;2247;1853
34729;3063;3063;1621
34730;3214;3214;3143
34731;4298;4298;3948
34732;4833;4833;638
34733;1591;1591;2246
34734;1517;1517;2813
34735;5687;5687;3919
34736;2116;2116;2814
34737;2264;2264;1811
34738;5953;5953;1117
34739;2891;2891;2465
34740;1906;1906;4212
34741;4747;4747;4434
34742;4834;4834;3656
34743;3497;3497;1513
34744;3366;3366;2667
34745;6018;6018;489
34746;3846;3846;3248
34747;3667;3667;520
34748;4812;4812;2583
34749;1718;1718;2959
34750;4862;4862;541
34751;3713;3713;1825
34752;5158;5158;2135
34753;5490;5490;1559
34754;2715;2715;1275
34755;3970;3970;2247
34756;4061;4061;1860
34757;5449;5449;11
34758;1314;1314;3117
34759;3752;3752;3362
34760;4378;4378;3325
34761;5249;5249;109
34762;3731;3731;105
34763;4059;4059;3719
34764;1972;1972;4560
34765;5578;5578;3458
34766;4591;4591;4245
34767;6167;6167;1234
34768;4780;4780;2820
34769;5455;5455;4931
34770;4022;4022;745
34771;5288;5288;1359
34772;3908;3908;1095
34773;1536;1536;1512
34774;2836;2836;3158
34775;4776;4776;835
34776;6105;6105;823
34777;2708;2708;1183
34778;5400;5400;3572
34779;4622;4622;4894
34780;5604;5604;4398
34781;2676;2676;3464
34782;3395;3395;1588
34783;1667;1667;1386
34784;2985;2985;3975
34785;2318;2318;766
34786;5131;5131;710
34787;2683;2683;3709
34788;3232;3232;1641
34789;4455;4455;2123
34790;5075;5075;1305
34791;2497;2497;1911
34792;3982;3982;1622
34793;3102;3102;4946
34794;2569;2569;4433
34795;2326;2326;4292
34796;5637;5637;1672
34797;3627;3627;4673
34798;3899;3899;1563
34799;5732;5732;3890
34800;4578;4578;459
34801;3217;3217;1148
34802;6036;6036;884
34803;3364;3364;4142
34804;6152;6152;396
34805;2474;2474;2281
34806;2510;2510;1677
34807;3881;3881;1513
34808;5376;5376;4790
34809;4381;4381;3160
34810;5968;5968;4621
34811;3865;3865;3035
34812;5572;5572;871
34813;2938;2938;1215
34814;3479;3479;1860
34815;3136;3136;3199
34816;4027;4027;4034
34817;1879;1879;3260
34818;5193;5193;1741
34819;1576;1576;1941
34820;2661;2661;3982
34821;3142;3142;2017
34822;1968;1968;3778
34823;5626;5626;2308
34824;1931;1931;4438
34825;2748;2748;3243
34826;1420;1420;2444
34827;5608;5608;2814
34828;5927;5927;855
34829;3091;3091;784
34830;3300;3300;375
34831;3011;3011;4239
34832;5720;5720;4900
34833;6187;6187;3359
34834;3971;3971;2839
34835;6187;6187;4822
34836;4979;4979;3383
34837;4906;4906;4897
34838;2283;2283;329
34839;4408;4408;1452
34840;1518;1518;2016
34841;4665;4665;2345
34842;4540;4540;269
34843;1569;1569;4705
34844;5741;5741;3794
34845;5179;5179;3764
34846;3215;3215;2923
34847;4596;4596;2212
34848;3381;3381;4584
34849;3435;3435;4545
34850;4940;4940;4461
34851;6020;6020;4994
34852;4301;4301;4112
34853;5538;5538;3415
34854;1728;1728;1928
34855;5959;5959;3640
34856;1650;1650;3570
34857;3470;3470;3031
34858;3396;3396;3313
34859;4522;4522;84
34860;5995;5995;3537
34861;3353;3353;4333
34862;3336;3336;3915
34863;3554;3554;2591
34864;2255;2255;3072
34865;4615;4615;3394
34866;1733;1733;479
34867;6102;6102;4042
34868;5360;5360;2587
34869;2863;2863;3772
34870;3288;3288;4369
34871;6056;6056;1595
34872;4172;4172;477
34873;3898;3898;3740
34874;5788;5788;3079
34875;3424;3424;4410
34876;2282;2282;208
34877;5212;5212;1704
34878;5339;5339;4438
34879;4614;4614;1905
34880;5789;5789;3123
34881;6099;6099;562
34882;1421;1421;290
34883;4072;4072;3724
34884;6242;6242;3575
34885;3681;3681;4468
34886;3150;3150;2129
34887;3796;3796;584
34888;2218;2218;2261
34889;3126;3126;1922
34890;5139;5139;3584
34891;4669;4669;3477
34892;5900;5900;4799
34893;1977;1977;3511
34894;4917;4917;1097
34895;2407;2407;2273
34896;2834;2834;3949
34897;4624;4624;1327
34898;3213;3213;4904
34899;5169;5169;4567
34900;3277;3277;664
34901;1871;1871;944
34902;3912;3912;150
34903;2364;2364;1985
34904;5539;5539;658
34905;5476;5476;2539
34906;3638;3638;3118
34907;4960;4960;2999
34908;3228;3228;1669
34909;3329;3329;273
34910;3681;3681;2271
34911;1731;1731;779
34912;2260;2260;1378
34913;5866;5866;2675
34914;1643;1643;4005
34915;5877;5877;3324
34916;6106;6106;742
34917;3468;3468;3650
34918;4660;4660;194
34919;3614;3614;4626
34920;2762;2762;4451
34921;3641;3641;3088
34922;1826;1826;3970
34923;5664;5664;4549
34924;1493;1493;2558
34925;2139;2139;1948
34926;2935;2935;3874
34927;5794;5794;415
34928;2184;2184;2143
34929;2826;2826;2961
34930;3976;3976;2738
34931;1747;1747;4817
34932;3993;3993;2203
34933;3753;3753;2776
34934;3735;3735;4668
34935;6080;6080;2747
34936;2481;2481;2627
34937;6011;6011;4367
34938;4438;4438;2371
34939;6061;6061;1086
34940;3547;3547;2176
34941;6175;6175;4550
34942;2917;2917;4977
34943;2340;2340;1058
34944;6040;6040;1792
34945;5112;5112;2159
34946;4541;4541;3362
34947;3403;3403;4508
34948;4905;4905;2591
34949;1581;1581;1617
34950;2777;2777;3004
34951;5939;5939;2544
34952;2190;2190;2131
34953;1614;1614;2845
34954;5114;5114;2859
34955;6046;6046;2858
34956;3838;3838;4869
34957;4468;4468;2847
34958;2140;2140;1557
34959;2289;2289;1410
34960;5605;5605;286
34961;2036;2036;2870
34962;2183;2183;787
34963;3852;3852;1725
34964;5613;5613;2982
34965;2810;2810;3229
34966;1604;1604;1627
34967;5714;5714;2426
34968;4675;4675;3877
34969;4284;4284;3686
34970;3527;3527;997
34971;6007;6007;1441
34972;3418;3418;3127
34973;4166;4166;2145
34974;1783;1783;2668
34975;1898;1898;4132
34976;1904;1904;1185
34977;2439;2439;1408
34978;2413;2413;4684
34979;1772;1772;4951
34980;4069;4069;4059
34981;4307;4307;494
34982;2648;2648;1328
34983;4956;4956;596
34984;6217;6217;4024
34985;3958;3958;3406
34986;1374;1374;1727
34987;2864;2864;3711
34988;4938;4938;2029
34989;2692;2692;4120
34990;4621;4621;2506
34991;4870;4870;4286
34992;4345;4345;1424
34993;5894;5894;3633
34994;1858;1858;1472
34995;5397;5397;2114
34996;1432;1432;2687
34997;4325;4325;2810
34998;3431;3431;1264
34999;3218;3218;1058
35000;5122;5122;1284
35001;6200;6200;3860
35002;1355;1355;1505
35003;5135;5135;4362
35004;4535;4535;2217
35005;6016;6016;927
35006;3141;3141;1882
35007;2217;2217;3242
35008;1854;1854;2366
35009;4205;4205;1640
35010;5674;5674;3598
35011;3406;3406;3989
35012;2171;2171;2621
35013;3981;3981;4110
35014;6024;6024;1515
35015;4157;4157;2252
35016;1687;1687;1527
35017;4808;4808;2306
35018;2440;2440;3767
35019;2011;2011;4142
35020;4738;4738;2161
35021;2169;2169;2320
35022;4269;4269;2037
35023;5263;5263;1595
35024;3116;3116;3582
35025;5591;5591;3086
35026;1668;1668;1293
35027;1551;1551;2065
35028;1272;1272;1026
35029;4141;4141;575
35030;3211;3211;2210
35031;4089;4089;3811
35032;6034;6034;3076
35033;3548;3548;4453
35034;5472;5472;4176
35035;5093;5093;869
35036;6243;6243;836
35037;3398;3398;902
35038;2048;2048;255
35039;2012;2012;2179
35040;3880;3880;118
35041;4817;4817;680
35042;4552;4552;618
35043;3982;3982;356
35044;5348;5348;1510
35045;5933;5933;852
35046;6228;6228;3440
35047;1774;1774;3396
35048;2162;2162;2209
35049;3655;3655;4972
35050;3657;3657;4212
35051;2379;2379;1196
35052;1373;1373;1258
35053;5126;5126;3772
35054;4266;4266;2065
35055;3454;3454;833
35056;1527;1527;4737
35057;5996;5996;1968
35058;4060;4060;4292
35059;4232;4232;1263
35060;2343;2343;3694
35061;3563;3563;988
35062;4581;4581;2063
35063;5226;5226;565
35064;5897;5897;4889
35065;2712;2712;661
35066;2385;2385;4221
35067;1822;1822;4337
35068;3993;3993;4092
35069;2027;2027;3158
35070;3130;3130;610
35071;1615;1615;1824
35072;1427;1427;774
35073;1603;1603;1740
35074;2858;2858;4614
35075;6109;6109;4000
35076;1279;1279;1795
35077;3962;3962;864
35078;4324;4324;2996
35079;5241;5241;2780
35080;3172;3172;3305
35081;3424;3424;1233
35082;1823;1823;1705
35083;5257;5257;544
35084;2168;2168;2585
35085;4455;4455;4749
35086;6224;6224;3682
35087;1957;1957;2946
35088;1550;1550;4603
35089;3381;3381;276
35090;4922;4922;3332
35091;4702;4702;3823
35092;6242;6242;885
35093;5185;5185;4352
35094;3119;3119;3588
35095;3778;3778;3241
35096;3823;3823;1992
35097;5381;5381;18
35098;3038;3038;3433
35099;5074;5074;1175
35100;2836;2836;503
35101;1594;1594;3832
35102;2155;2155;2761
35103;3326;3326;3081
35104;1368;1368;3363
35105;1317;1317;788
35106;4057;4057;2342
35107;5464;5464;1285
35108;4951;4951;1285
35109;2762;2762;79
35110;1403;1403;3522
35111;5105;5105;4100
35112;5239;5239;4108
35113;3577;3577;4355
35114;5892;5892;4908
35115;1706;1706;472
35116;5621;5621;3289
35117;3318;3318;3516
35118;5200;5200;2924
35119;2749;2749;4499
35120;1582;1582;3757
35121;3872;3872;2326
35122;2745;2745;236
35123;2101;2101;2554
35124;2681;2681;4762
35125;4633;4633;4665
35126;6065;6065;4336
35127;5729;5729;2814
35128;5050;5050;4802
35129;3053;3053;4421
35130;3094;3094;2212
35131;2287;2287;1884
35132;5841;5841;963
35133;3075;3075;928
35134;3616;3616;216
35135;4268;4268;2271
35136;4161;4161;3536
35137;5747;5747;770
35138;2576;2576;2674
35139;3427;3427;394
35140;2271;2271;4449
35141;6246;6246;4134
35142;1442;1442;3059
35143;2996;2996;4194
35144;5399;5399;1173
35145;6094;6094;3969
35146;2373;2373;1715
35147;4654;4654;671
35148;2253;2253;4495
35149;3956;3956;3724
35150;5309;5309;3995
35151;6114;6114;2640
35152;2036;2036;1290
35153;3687;3687;714
35154;5229;5229;4515
35155;3433;3433;1785
35156;3041;3041;4845
35157;5866;5866;1461
35158;2099;2099;315
35159;3733;3733;918
35160;5978;5978;1366
35161;2666;2666;2303
35162;4234;4234;101
35163;4473;4473;2087
35164;3469;3469;1499
35165;3231;3231;2530
35166;2272;2272;3427
35167;5802;5802;3710
35168;1524;1524;1386
35169;5381;5381;820
35170;1869;1869;3210
35171;5262;5262;2739
35172;1562;1562;1055
35173;2471;2471;126
35174;6145;6145;1456
35175;3373;3373;3220
35176;1694;1694;3785
35177;4681;4681;1488
35178;4765;4765;1682
35179;2547;2547;3681
35180;3325;3325;4646
35181;2389;2389;2825
35182;4354;4354;991
35183;2647;2647;4413
35184;3911;3911;1927
35185;6067;6067;2007
35186;2949;2949;960
35187;2095;2095;1989
35188;2687;2687;408
35189;1599;1599;4608
35190;2337;2337;344
35191;4294;4294;4484
35192;2107;2107;233
35193;4904;4904;3075
35194;6140;6140;1920
35195;5710;5710;711
35196;3300;3300;3127
35197;1744;1744;1043
35198;6203;6203;833
35199;4733;4733;931
35200;4742;4742;824
35201;5592;5592;2651
35202;5102;5102;3169
35203;2535;2535;2483
35204;5330;5330;1241
35205;5152;5152;2699
35206;5758;5758;667
35207;6233;6233;314
35208;5517;5517;706
35209;3960;3960;2401
35210;5503;5503;2796
35211;1655;1655;255
35212;2970;2970;609
35213;1683;1683;4551
35214;2562;2562;3597
35215;4926;4926;2008
35216;2175;2175;3170
35217;3612;3612;132
35218;6046;6046;4072
35219;3954;3954;3011
35220;4344;4344;1748
35221;3700;3700;177
35222;1406;1406;154
35223;2895;2895;2321
35224;1398;1398;4889
35225;3444;3444;4175
35226;5403;5403;2468
35227;3789;3789;4373
35228;6117;6117;2146
35229;4870;4870;1851
35230;1927;1927;4649
35231;5116;5116;4228
35232;5442;5442;3770
35233;5803;5803;2644
35234;2982;2982;1630
35235;5889;5889;2821
35236;4811;4811;4282
35237;2779;2779;1878
35238;4937;4937;615
35239;1877;1877;3929
35240;4322;4322;3906
35241;4485;4485;1796
35242;6102;6102;2966
35243;2993;2993;1237
35244;1973;1973;863
35245;3839;3839;767
35246;3026;3026;283
35247;2449;2449;3924
35248;3761;3761;3479
35249;4471;4471;2480
35250;6223;6223;4678
35251;5807;5807;4728
35252;3942;3942;2619
35253;4697;4697;1241
35254;5471;5471;3741
35255;4317;4317;525
35256;3418;3418;1905
35257;3561;3561;1222
35258;5486;5486;3544
35259;4690;4690;514
35260;2534;2534;928
35261;1353;1353;1436
35262;6046;6046;2572
35263;5297;5297;1115
35264;2476;2476;1574
35265;3942;3942;2714
35266;2924;2924;1661
35267;4670;4670;116
35268;4009;4009;1795
35269;4516;4516;4945
35270;5461;5461;2858
35271;5358;5358;353
35272;3574;3574;1997
35273;1300;1300;1106
35274;2985;2985;4580
35275;4201;4201;2446
35276;3880;3880;542
35277;3769;3769;4264
35278;1804;1804;4512
35279;2163;2163;2367
35280;4989;4989;4659
35281;2361;2361;1074
35282;2255;2255;3468
35283;1276;1276;265
35284;5905;5905;376
35285;1696;1696;459
35286;3010;3010;3816
35287;5349;5349;2027
35288;1452;1452;4505
35289;4904;4904;548
35290;1918;1918;2232
35291;1818;1818;1497
35292;4218;4218;1938
35293;5663;5663;1724
35294;6028;6028;4033
35295;3565;3565;3492
35296;5999;5999;2993
35297;6157;6157;3547
35298;2304;2304;2018
35299;5321;5321;2648
35300;4214;4214;4337
35301;2388;2388;1345
35302;1582;1582;2260
35303;2814;2814;2507
35304;3225;3225;3075
35305;3436;3436;4508
35306;3092;3092;150
35307;2508;2508;2408
35308;3254;3254;4990
35309;1591;1591;4711
35310;3051;3051;129
35311;4288;4288;1171
35312;4880;4880;1795
35313;3443;3443;3653
35314;2062;2062;4104
35315;5957;5957;228
35316;2706;2706;1058
35317;3658;3658;4591
35318;3654;3654;4716
35319;3126;3126;3986
35320;1518;1518;3757
35321;5333;5333;2272
35322;3460;3460;1131
35323;1515;1515;4473
35324;3521;3521;2217
35325;3638;3638;2203
35326;1531;1531;1623
35327;4999;4999;698
35328;1728;1728;1821
35329;5342;5342;4668
35330;4050;4050;3725
35331;1940;1940;1358
35332;5688;5688;1257
35333;1812;1812;3860
35334;2948;2948;2962
35335;2808;2808;2154
35336;4269;4269;4333
35337;1922;1922;558
35338;4421;4421;3400
35339;3989;3989;3721
35340;2684;2684;3973
35341;1670;1670;4355
35342;2242;2242;253
35343;4376;4376;2482
35344;3158;3158;4649
35345;3854;3854;2739
35346;2117;2117;1080
35347;3151;3151;3361
35348;4810;4810;1354
35349;3155;3155;3984
35350;3486;3486;457
35351;3328;3328;274
35352;4559;4559;4676
35353;3773;3773;2653
35354;5165;5165;2791
35355;4993;4993;598
35356;4193;4193;4357
35357;5044;5044;3818
35358;1415;1415;311
35359;4343;4343;4782
35360;2934;2934;2821
35361;2085;2085;3769
35362;3374;3374;819
35363;2736;2736;3320
35364;5736;5736;2011
35365;1813;1813;4168
35366;2798;2798;1159
35367;3226;3226;4873
35368;5878;5878;2782
35369;2268;2268;1387
35370;5620;5620;1786
35371;4176;4176;1672
35372;1943;1943;4574
35373;3839;3839;2796
35374;5354;5354;3586
35375;4251;4251;592
35376;3986;3986;2388
35377;4923;4923;1682
35378;5392;5392;1029
35379;3378;3378;4593
35380;3490;3490;1728
35381;4205;4205;4307
35382;1550;1550;4069
35383;2450;2450;1875
35384;1908;1908;4034
35385;4104;4104;94
35386;3344;3344;347
35387;2155;2155;1186
35388;5508;5508;407
35389;3728;3728;3953
35390;6062;6062;1821
35391;3375;3375;1208
35392;1304;1304;2865
35393;1806;1806;4029
35394;4966;4966;4345
35395;3842;3842;1458
35396;4414;4414;1651
35397;5065;5065;1972
35398;1767;1767;1173
35399;3091;3091;2725
35400;4066;4066;1570
35401;2821;2821;4038
35402;2366;2366;1591
35403;1939;1939;2600
35404;5362;5362;360
35405;2780;2780;4887
35406;5422;5422;2104
35407;1952;1952;2643
35408;1313;1313;4674
35409;2084;2084;1108
35410;4623;4623;780
35411;2247;2247;2042
35412;2941;2941;4006
35413;3179;3179;4752
35414;2443;2443;15
35415;2124;2124;3579
35416;1427;1427;864
35417;3367;3367;178
35418;3702;3702;1852
35419;1708;1708;2136
35420;3351;3351;2867
35421;4921;4921;3087
35422;2371;2371;1672
35423;2325;2325;1675
35424;2564;2564;3179
35425;1514;1514;4959
35426;1793;1793;3629
35427;3227;3227;934
35428;1738;1738;4319
35429;1654;1654;4828
35430;3593;3593;3032
35431;1769;1769;1071
35432;4335;4335;2179
35433;5866;5866;1349
35434;5890;5890;3846
35435;3654;3654;3581
35436;2000;2000;3067
35437;3891;3891;1904
35438;4896;4896;2553
35439;2245;2245;487
35440;3156;3156;68
35441;2254;2254;791
35442;3056;3056;2602
35443;6060;6060;4945
35444;2499;2499;1159
35445;5107;5107;541
35446;4314;4314;4973
35447;4086;4086;3998
35448;4476;4476;4978
35449;4681;4681;1650
35450;3975;3975;2326
35451;1331;1331;1841
35452;4571;4571;1524
35453;3694;3694;314
35454;5656;5656;4989
35455;4735;4735;1297
35456;3147;3147;190
35457;2801;2801;3746
35458;1983;1983;2247
35459;3263;3263;878
35460;1537;1537;311
35461;5433;5433;1111
35462;2504;2504;2264
35463;4150;4150;213
35464;2676;2676;2779
35465;6235;6235;764
35466;2771;2771;4750
35467;5513;5513;3899
35468;3039;3039;4350
35469;3506;3506;2406
35470;4058;4058;652
35471;3492;3492;4927
35472;3293;3293;857
35473;5704;5704;4147
35474;4026;4026;3493
35475;1983;1983;3156
35476;6192;6192;3933
35477;2070;2070;1446
35478;3790;3790;2132
35479;3613;3613;1912
35480;3098;3098;4579
35481;2360;2360;4219
35482;3975;3975;2310
35483;4248;4248;4484
35484;2676;2676;3284
35485;2780;2780;3797
35486;1878;1878;2758
35487;5739;5739;4591
35488;2535;2535;4957
35489;4596;4596;938
35490;2006;2006;4267
35491;4112;4112;198
35492;2794;2794;909
35493;5083;5083;4046
35494;1752;1752;1854
35495;1702;1702;2856
35496;3457;3457;2058
35497;4141;4141;4624
35498;3610;3610;129
35499;4536;4536;2356
35500;4332;4332;1009
35501;2414;2414;2672
35502;5798;5798;861
35503;3728;3728;2312
35504;4045;4045;2124
35505;2474;2474;1458
35506;1675;1675;2025
35507;3601;3601;163
35508;3760;3760;8
35509;2277;2277;533
35510;3053;3053;2538
35511;6211;6211;4993
35512;5261;5261;3221
35513;2562;2562;1131
35514;3374;3374;2858
35515;4399;4399;4521
35516;5286;5286;4193
35517;2068;2068;204
35518;3880;3880;2327
35519;1475;1475;2305
35520;4867;4867;4106
35521;6029;6029;2517
35522;2845;2845;4789
35523;2739;2739;4104
35524;2811;2811;4991
35525;2351;2351;4117
35526;3963;3963;1827
35527;5571;5571;3883
35528;1327;1327;1783
35529;5330;5330;2581
35530;1374;1374;3713
35531;5209;5209;1346
35532;5274;5274;4797
35533;6014;6014;102
35534;5865;5865;4110
35535;2065;2065;116
35536;5951;5951;870
35537;2214;2214;3600
35538;4584;4584;1054
35539;4421;4421;1970
35540;5168;5168;4165
35541;2771;2771;79
35542;1595;1595;775
35543;1388;1388;4949
35544;2020;2020;4737
35545;3794;3794;149
35546;6024;6024;1568
35547;4652;4652;4107
35548;3944;3944;901
35549;3233;3233;2303
35550;6221;6221;4390
35551;2601;2601;4054
35552;2912;2912;2232
35553;6135;6135;1078
35554;5959;5959;2530
35555;3403;3403;3398
35556;3435;3435;1695
35557;6117;6117;4869
35558;3498;3498;2317
35559;6209;6209;3882
35560;5570;5570;278
35561;3608;3608;4479
35562;1840;1840;84
35563;6201;6201;409
35564;4112;4112;3473
35565;4087;4087;2439
35566;4364;4364;1902
35567;4673;4673;2109
35568;1965;1965;4940
35569;4612;4612;3359
35570;3696;3696;3050
35571;4250;4250;2260
35572;3100;3100;3434
35573;5250;5250;903
35574;1674;1674;4065
35575;5198;5198;69
35576;2278;2278;3913
35577;4934;4934;484
35578;1917;1917;4182
35579;2076;2076;1500
35580;3116;3116;2185
35581;3738;3738;3414
35582;4398;4398;2732
