ID_akcija;datum;POPULACIJE_ID_populacije;TIPOVI_AKCIJA_ID_tipa_akcije;TIMOVI_ID_tima;REZERVOARI_ID_rezervoara
38553;2023-04-23;21716;6;404;
38554;2023-02-25;46879;1;71;
38555;2023-12-19;2721;1;35;897
38556;2022-08-18;19446;7;168;230
38557;2020-10-07;46337;3;399;54
38558;2023-10-25;36709;3;323;98
38559;2022-10-27;3786;1;467;942
38560;2023-11-24;1463;1;182;512
38561;2023-04-21;30699;1;283;618
38562;2023-01-09;36620;6;310;
38563;2020-02-22;1295;2;93;46
38564;2020-09-27;46195;6;261;668
38565;2022-05-26;42783;4;207;
38566;2021-04-14;36650;3;61;
38567;2021-09-24;42596;3;122;
38568;2023-05-22;10678;3;471;97
38569;2023-01-20;23282;3;150;59
38570;2021-08-05;48243;5;320;911
38571;2020-04-04;39917;5;453;
38572;2022-05-13;36103;2;49;794
38573;2021-08-11;33568;4;176;
38574;2021-06-12;28774;1;347;
38575;2021-07-15;16934;7;145;217
38576;2022-11-19;35230;5;373;602
38577;2022-10-30;7567;7;256;288
38578;2020-08-25;31982;2;132;
38579;2021-05-10;8679;1;462;900
38580;2021-06-09;35208;6;409;549
38581;2020-07-12;14633;7;368;457
38582;2023-04-09;49075;5;327;
38583;2022-03-04;13725;3;238;405
38584;2023-06-18;14063;3;297;570
38585;2020-03-10;1023;3;167;746
38586;2023-09-23;32465;3;219;645
38587;2020-07-09;39521;2;52;692
38588;2021-05-04;14996;7;198;
38589;2022-03-28;48458;2;392;344
38590;2021-03-05;31654;3;66;
38591;2020-08-26;49430;1;439;
38592;2023-08-27;39195;7;47;
38593;2021-02-07;18367;4;138;782
38594;2021-01-09;38192;4;13;217
38595;2020-01-11;44817;3;69;
38596;2021-11-14;32294;7;367;883
38597;2023-05-03;26111;4;306;580
38598;2023-05-03;15209;7;328;98
38599;2022-07-09;5879;5;194;396
38600;2023-01-08;41841;1;346;103
38601;2022-10-28;39081;3;125;
38602;2021-01-22;39388;1;202;419
38603;2023-04-08;27861;2;2;
38604;2021-01-08;32314;5;103;564
38605;2022-10-20;20262;5;175;
38606;2022-05-11;13214;5;120;705
38607;2022-01-05;1346;2;413;254
38608;2023-08-09;21666;6;223;985
38609;2020-11-03;7808;5;412;502
38610;2023-09-15;8086;6;88;99
38611;2023-09-11;5157;2;236;145
38612;2023-08-12;34935;7;112;218
38613;2021-12-09;27154;6;484;823
38614;2022-10-13;5104;2;305;870
38615;2023-01-29;30947;1;103;630
38616;2023-03-07;27497;1;263;
38617;2021-01-21;39034;3;256;226
38618;2022-10-03;20463;4;376;
38619;2022-04-04;46192;1;181;862
38620;2022-12-11;35133;1;280;
38621;2022-11-07;25512;1;388;101
38622;2022-10-31;10374;2;401;138
38623;2022-04-13;30097;2;100;
38624;2022-06-22;45658;3;44;
38625;2021-01-04;36890;2;388;
38626;2020-12-29;1350;5;432;204
38627;2022-11-26;22355;4;375;
38628;2021-02-21;38496;5;256;137
38629;2023-07-10;4048;2;222;911
38630;2020-12-10;42479;6;149;604
38631;2023-04-13;25956;5;25;313
38632;2023-03-12;11548;4;489;306
38633;2023-07-13;46806;6;291;537
38634;2021-10-12;10704;5;214;
38635;2022-07-16;7491;1;300;226
38636;2020-05-27;48611;2;107;
38637;2021-01-16;49421;3;145;506
38638;2020-12-20;226;7;324;591
38639;2023-01-22;28110;3;273;142
38640;2021-08-20;15257;2;36;
38641;2022-03-08;2380;7;289;732
38642;2022-02-11;21264;4;402;
38643;2021-04-27;472;2;330;126
38644;2021-01-25;3279;1;376;958
38645;2023-11-02;7683;1;205;439
38646;2023-12-03;49839;7;177;696
38647;2020-08-24;45924;3;229;790
38648;2022-08-26;39888;3;309;538
38649;2021-01-29;44746;7;12;180
38650;2020-04-17;32719;3;184;
38651;2023-04-05;11952;5;451;310
38652;2021-12-29;29697;7;308;
38653;2022-03-31;46990;2;408;46
38654;2022-09-08;33721;1;228;548
38655;2023-05-20;45935;1;184;522
38656;2021-05-23;30908;1;142;246
38657;2020-11-12;17149;6;351;
38658;2022-10-17;23753;3;96;282
38659;2023-09-02;12117;3;350;735
38660;2021-10-19;39035;7;294;171
38661;2023-09-10;10393;7;137;
38662;2022-10-11;14999;2;244;444
38663;2023-02-16;42030;6;225;149
38664;2023-01-28;13010;2;218;971
38665;2022-01-04;10477;1;137;546
38666;2022-02-28;16823;4;363;
38667;2021-07-26;1508;3;111;1000
38668;2020-10-03;18099;2;405;164
38669;2021-05-08;40617;4;204;854
38670;2021-12-29;43595;7;296;888
38671;2020-01-26;17529;1;187;
38672;2022-10-21;13351;7;181;
38673;2023-05-21;20037;3;463;964
38674;2020-03-30;49185;5;43;885
38675;2022-03-20;2030;1;138;597
38676;2022-10-23;5060;7;262;551
38677;2020-09-13;43297;7;232;706
38678;2022-02-28;10148;1;74;539
38679;2022-11-02;32530;2;392;
38680;2022-02-03;36207;7;23;342
38681;2021-03-04;4596;3;293;
38682;2020-09-29;39979;4;228;349
38683;2021-06-25;21605;6;17;
38684;2022-07-29;16725;7;450;960
38685;2020-02-15;28861;7;240;128
38686;2022-02-08;3828;7;297;146
38687;2021-06-26;4892;1;57;996
38688;2022-06-18;19732;7;423;568
38689;2020-04-10;12852;3;479;
38690;2021-12-17;28844;7;351;133
38691;2023-11-14;43311;4;409;354
38692;2020-05-01;40480;7;474;1
38693;2021-05-12;796;5;439;233
38694;2021-11-19;45854;7;451;77
38695;2021-02-01;7866;2;316;252
38696;2020-07-13;28630;7;133;
38697;2021-05-30;42778;5;263;236
38698;2023-09-14;32982;7;323;373
38699;2022-08-19;24016;7;302;793
38700;2020-07-18;839;7;262;
38701;2022-08-13;19733;6;143;401
38702;2023-01-14;14642;2;407;972
38703;2021-03-10;31150;5;220;409
38704;2022-12-18;37538;6;472;954
38705;2021-07-14;23991;1;312;255
38706;2021-06-21;8782;4;349;333
38707;2020-04-04;6340;6;93;147
38708;2023-08-29;3490;5;160;
38709;2023-10-11;43614;3;278;284
38710;2022-04-10;29722;2;73;
38711;2021-06-09;5181;5;359;343
38712;2020-10-16;32005;6;171;
38713;2022-09-14;7867;1;260;117
38714;2020-09-09;44858;3;155;499
38715;2022-05-09;35049;5;365;649
38716;2022-04-02;38531;2;282;
38717;2023-12-31;16066;3;423;648
38718;2023-05-01;17602;5;377;486
38719;2020-06-18;9649;3;257;
38720;2020-01-11;42242;3;15;
38721;2022-05-31;31669;2;302;60
38722;2020-06-18;15238;2;438;971
38723;2022-11-15;35365;6;124;598
38724;2022-01-14;22617;4;483;967
38725;2022-06-26;14843;6;361;79
38726;2022-11-20;43902;5;343;
38727;2021-10-10;10686;1;81;105
38728;2023-05-19;17663;6;482;
38729;2020-11-30;34647;6;400;139
38730;2021-02-27;40782;7;453;937
38731;2022-05-13;19102;3;363;203
38732;2020-04-01;5402;5;422;781
38733;2021-01-14;34717;6;205;519
38734;2022-01-29;37319;1;259;336
38735;2020-09-12;18099;2;235;
38736;2021-06-25;23676;7;58;979
38737;2023-10-15;32797;1;163;609
38738;2020-08-01;40537;3;274;32
38739;2023-07-10;5467;1;31;201
38740;2020-11-16;17110;1;334;830
38741;2021-04-05;17597;6;287;200
38742;2022-05-31;48778;2;346;
38743;2020-10-01;19275;7;196;711
38744;2022-05-31;11815;5;447;
38745;2022-12-19;12061;7;130;591
38746;2022-12-14;42600;2;170;
38747;2023-05-29;24536;5;105;553
38748;2021-06-30;16851;1;302;577
38749;2021-03-11;9459;7;335;999
38750;2021-01-30;14074;5;454;
38751;2021-05-25;21368;4;136;955
38752;2022-11-08;14613;4;381;
38753;2023-08-19;29433;3;244;372
38754;2022-01-09;18259;6;73;
38755;2020-10-11;8984;1;36;
38756;2021-04-02;26310;7;379;
38757;2020-02-03;10203;1;468;
38758;2021-12-04;22066;2;350;
38759;2020-06-20;47064;3;365;78
38760;2020-03-20;28547;7;456;713
38761;2021-01-07;22990;4;38;99
38762;2021-06-12;13260;4;350;
38763;2022-08-15;41787;5;46;
38764;2022-01-13;19400;3;274;
38765;2020-10-11;8262;1;155;837
38766;2023-05-17;33845;2;493;67
38767;2020-09-01;39157;6;247;491
38768;2021-06-29;43851;2;453;
38769;2022-11-26;21915;5;99;731
38770;2023-02-19;17185;5;421;
38771;2023-09-04;49648;5;11;968
38772;2021-10-17;37757;6;247;446
38773;2021-08-30;10803;2;281;
38774;2021-08-27;2330;1;335;661
38775;2021-03-21;49558;6;343;639
38776;2021-02-26;16218;1;247;
38777;2023-08-23;7977;3;187;127
38778;2022-12-15;2746;4;309;756
38779;2022-01-15;49125;4;346;
38780;2022-04-04;759;5;414;978
38781;2023-09-19;29116;5;196;666
38782;2022-09-28;18748;6;46;811
38783;2023-07-10;4852;7;491;549
38784;2021-08-17;25559;1;464;433
38785;2022-12-19;11841;5;377;199
38786;2022-07-22;4041;5;30;220
38787;2021-10-26;46724;1;242;122
38788;2020-05-29;33991;7;452;342
38789;2020-10-07;21786;3;228;944
38790;2021-07-02;26942;7;43;
38791;2023-02-13;3809;1;95;113
38792;2021-09-24;36509;5;14;
38793;2021-03-21;20471;6;411;394
38794;2020-03-02;958;4;405;102
38795;2020-11-17;10718;4;223;
38796;2020-05-10;18342;4;423;905
38797;2021-02-03;37129;7;261;682
38798;2020-01-18;8433;5;268;787
38799;2022-06-12;40062;1;125;160
38800;2021-05-24;37997;1;34;204
38801;2020-07-14;23174;6;337;853
38802;2022-06-28;8827;7;201;245
38803;2022-11-27;37568;3;205;137
38804;2020-01-12;24754;4;494;656
38805;2020-11-20;12218;4;306;93
38806;2021-08-22;45282;5;39;989
38807;2023-10-16;25963;4;203;910
38808;2020-12-04;44276;4;356;127
38809;2021-08-27;28963;4;174;928
38810;2020-01-03;10247;3;176;805
38811;2021-12-26;12979;5;31;104
38812;2020-07-11;18577;6;144;26
38813;2022-01-27;47302;1;212;375
38814;2022-10-19;44131;5;174;379
38815;2020-08-03;39764;2;370;955
38816;2022-11-07;17711;2;262;
38817;2021-05-21;2684;7;496;46
38818;2021-04-23;34326;6;493;246
38819;2021-10-18;30378;6;39;
38820;2020-01-28;41745;3;51;
38821;2020-10-26;29853;6;353;761
38822;2022-11-12;1433;6;470;70
38823;2022-06-30;15465;6;429;
38824;2022-11-06;3556;7;318;
38825;2021-11-25;16735;2;292;853
38826;2023-09-12;8667;2;101;473
38827;2023-05-06;45031;3;477;835
38828;2020-11-25;9095;1;168;
38829;2023-03-17;46643;2;36;
38830;2023-12-26;37321;3;403;120
38831;2020-01-19;32201;6;425;382
38832;2022-12-20;42471;3;133;162
38833;2022-02-20;39601;7;476;150
38834;2023-11-17;8433;6;71;519
38835;2023-08-22;26518;3;203;949
38836;2021-07-15;40752;6;177;818
38837;2022-06-13;32575;7;316;498
38838;2022-11-06;45816;3;148;
38839;2022-01-13;12180;3;121;108
38840;2020-05-11;18055;4;290;979
38841;2022-07-23;28305;5;232;647
38842;2022-02-01;7794;1;29;215
38843;2022-12-08;4843;5;336;696
38844;2021-08-17;33578;2;115;
38845;2022-12-25;23819;7;193;333
38846;2021-04-25;6442;5;456;
38847;2022-08-23;2264;1;449;
38848;2021-07-13;14617;5;435;966
38849;2022-02-21;49087;7;200;120
38850;2023-11-22;41892;2;382;923
38851;2020-01-18;18290;2;64;
38852;2023-12-22;36269;2;359;
38853;2021-07-22;3103;3;4;378
38854;2021-10-22;33737;7;428;848
38855;2022-11-03;15088;2;296;
38856;2023-01-26;14287;6;212;164
38857;2021-09-20;43618;1;11;10
38858;2020-02-29;28609;3;3;225
38859;2022-10-12;16015;3;210;38
38860;2021-12-21;49578;5;219;970
38861;2023-12-05;46461;6;299;25
38862;2023-02-03;8767;6;483;803
38863;2023-04-07;39759;7;26;
38864;2022-02-07;21474;4;365;665
38865;2021-12-01;7776;5;117;
38866;2022-04-02;49712;3;43;
38867;2023-07-27;16864;4;451;66
38868;2020-11-27;37574;6;79;
38869;2022-07-04;23475;2;63;
38870;2020-03-19;35271;1;171;739
38871;2021-06-12;37092;5;21;115
38872;2022-12-14;17925;7;17;
38873;2020-08-20;49139;6;493;388
38874;2023-09-15;7304;1;142;133
38875;2020-08-09;2140;6;97;345
38876;2022-11-10;13028;6;300;283
38877;2023-01-20;20939;7;255;701
38878;2023-03-10;26007;2;377;
38879;2023-11-26;26640;3;485;
38880;2020-07-10;38023;2;295;
38881;2023-12-16;9967;7;125;
38882;2020-01-30;2234;7;300;
38883;2021-02-04;10595;2;147;742
38884;2022-02-01;179;5;423;
38885;2023-10-28;15198;1;446;813
38886;2022-02-11;27787;7;45;303
38887;2023-02-22;5433;4;147;633
38888;2021-07-24;20082;7;483;930
38889;2022-07-25;22962;4;489;854
38890;2020-04-22;1335;4;187;
38891;2021-02-15;42699;2;416;691
38892;2020-10-24;12208;4;170;829
38893;2021-05-08;28267;7;392;284
38894;2022-11-05;47667;5;283;
38895;2022-01-28;41478;4;497;123
38896;2021-10-01;8589;5;192;491
38897;2021-01-16;30962;4;485;21
38898;2022-12-23;40773;5;441;991
38899;2023-12-30;4032;4;386;682
38900;2023-10-28;5439;4;408;
38901;2022-06-15;37920;4;150;
38902;2022-05-21;18862;7;393;300
38903;2022-05-22;22037;2;314;156
38904;2023-10-05;5232;6;401;68
38905;2021-08-16;47358;2;414;30
38906;2021-03-29;4745;1;475;289
38907;2023-05-17;31677;2;59;
38908;2020-03-24;3905;7;294;134
38909;2022-09-23;45278;7;33;133
38910;2023-06-10;24515;1;45;783
38911;2020-09-28;49543;2;86;
38912;2020-06-08;29783;1;177;755
38913;2023-04-14;37239;1;278;469
38914;2022-06-03;20627;2;351;521
38915;2021-03-08;7233;2;329;792
38916;2020-10-09;14541;5;175;
38917;2020-07-05;20992;4;373;307
38918;2020-03-24;36189;7;47;302
38919;2020-03-02;41020;5;335;
38920;2021-08-27;2464;7;9;463
38921;2021-10-15;15593;5;365;878
38922;2023-12-12;41614;3;149;726
38923;2022-10-28;7016;3;83;392
38924;2021-11-22;31104;1;63;377
38925;2021-12-13;24331;4;348;879
38926;2023-02-24;46413;6;137;467
38927;2023-10-07;25824;1;204;517
38928;2021-04-22;22178;5;298;731
38929;2023-06-26;29408;4;333;275
38930;2021-11-09;9415;4;211;
38931;2023-04-21;30942;2;491;
38932;2021-12-05;6024;5;7;207
38933;2020-09-24;554;2;421;
38934;2022-05-16;39830;5;7;642
38935;2022-04-05;46084;5;356;222
38936;2021-03-11;31187;4;445;470
38937;2021-08-17;30900;6;246;
38938;2023-08-19;6494;6;401;255
38939;2023-05-22;78;3;421;145
38940;2021-08-14;34252;2;127;778
38941;2023-05-21;3634;2;459;
38942;2022-06-15;35933;1;320;717
38943;2022-05-14;1398;4;122;
38944;2020-03-25;6197;4;454;270
38945;2022-08-30;19080;7;213;921
38946;2020-08-25;14019;6;294;146
38947;2021-06-06;22436;2;461;199
38948;2021-01-27;43804;5;404;26
38949;2022-11-16;34532;4;386;
38950;2020-03-19;29964;5;148;734
38951;2022-05-08;5490;1;175;311
38952;2022-02-18;35320;3;163;
38953;2021-12-28;16768;3;199;
38954;2023-01-31;6680;1;492;954
38955;2021-09-13;13006;4;352;471
38956;2021-12-08;46244;4;220;990
38957;2021-06-08;27070;1;65;800
38958;2021-02-14;9589;2;76;
38959;2020-02-01;29972;7;294;488
38960;2020-08-12;24548;5;43;
38961;2020-02-26;29294;2;155;
38962;2023-09-08;22460;6;355;322
38963;2020-10-11;1744;1;106;
38964;2023-10-26;5463;2;382;179
38965;2021-09-26;39030;2;178;564
38966;2020-04-28;27962;7;456;932
38967;2021-08-17;2602;5;278;
38968;2023-11-30;36909;1;140;296
38969;2022-10-24;38808;5;152;
38970;2021-05-22;27223;6;240;
38971;2021-02-25;6935;3;14;
38972;2021-02-12;4490;6;423;
38973;2021-12-08;8107;6;351;668
38974;2022-08-28;15643;5;298;761
38975;2020-11-21;47456;6;157;811
38976;2023-11-09;26732;1;55;614
38977;2022-09-19;20331;3;425;639
38978;2023-05-20;39443;6;162;269
38979;2021-07-11;11525;1;363;986
38980;2023-12-30;26221;4;337;442
38981;2023-10-30;7344;5;397;19
38982;2021-07-25;47395;4;30;
38983;2021-03-31;31236;6;284;361
38984;2022-02-17;6853;6;66;636
38985;2022-02-03;48249;5;113;461
38986;2023-11-13;34785;1;291;
38987;2022-06-10;3310;7;255;335
38988;2022-07-10;17495;1;288;585
38989;2023-02-09;16406;4;498;252
38990;2022-12-07;3813;2;175;343
38991;2020-01-13;43877;2;307;700
38992;2021-05-04;24504;5;219;456
38993;2023-12-28;47775;3;277;173
38994;2022-12-22;21235;4;3;300
38995;2021-06-20;34922;1;112;
38996;2023-03-28;41432;2;176;
38997;2022-09-19;3613;1;475;977
38998;2020-08-28;48329;7;145;329
38999;2021-06-08;31000;3;196;
39000;2023-05-10;15290;6;342;
39001;2021-08-20;49360;4;220;148
39002;2023-11-25;20097;2;498;983
39003;2022-04-10;41862;6;316;42
39004;2023-02-20;38243;1;79;
39005;2021-08-31;37788;2;429;459
39006;2020-05-13;15326;4;120;
39007;2022-07-07;11167;3;352;810
39008;2022-11-03;49884;6;442;759
39009;2023-07-07;15846;7;465;311
39010;2021-08-29;34456;7;457;834
39011;2022-05-10;7654;4;58;678
39012;2020-10-20;473;5;372;348
39013;2022-04-25;3271;2;331;58
39014;2020-12-28;9090;7;122;
39015;2020-10-31;29250;3;426;
39016;2020-04-29;24251;7;55;885
39017;2020-07-20;35539;1;377;178
39018;2023-04-16;36494;1;43;164
39019;2022-09-15;19558;7;185;265
39020;2020-05-05;5555;7;195;
39021;2022-12-02;24191;6;418;
39022;2021-12-05;43768;7;126;153
39023;2020-02-22;33833;7;44;876
39024;2022-11-26;23887;4;348;960
39025;2020-09-03;12025;6;147;
39026;2020-02-18;46950;4;373;
39027;2022-09-06;22469;7;260;
39028;2023-03-17;26080;4;343;460
39029;2022-10-28;44263;4;223;883
39030;2023-07-23;18963;7;278;370
39031;2021-09-14;29001;7;98;
39032;2020-04-21;22522;6;88;
39033;2023-02-10;45738;5;441;96
39034;2022-02-19;28770;4;234;109
39035;2022-10-09;8097;6;272;222
39036;2021-12-04;12144;4;430;
39037;2022-02-09;41830;1;415;115
39038;2020-07-22;8691;1;324;
39039;2020-03-23;12005;4;418;31
39040;2021-05-05;28126;5;5;35
39041;2020-04-25;36545;4;480;
39042;2023-10-21;48203;5;485;91
39043;2023-09-20;38945;4;278;
39044;2021-09-14;47621;7;319;759
39045;2022-11-20;14764;4;380;
39046;2022-05-05;5251;7;496;892
39047;2023-08-02;9674;1;22;425
39048;2021-10-30;39992;4;168;956
39049;2020-11-08;35931;7;204;38
39050;2021-10-26;11470;4;424;
39051;2020-04-05;8495;6;270;504
39052;2022-05-12;44035;7;234;1
39053;2020-03-27;3952;3;289;387
39054;2020-07-24;48781;5;494;
39055;2021-04-14;29648;6;284;191
39056;2021-08-20;18204;7;267;
39057;2023-05-07;34098;6;446;310
39058;2020-10-26;29385;1;125;7
39059;2022-03-27;12111;3;409;608
39060;2021-12-18;9168;4;253;24
39061;2023-09-07;47842;6;24;487
39062;2023-04-27;34654;3;163;511
39063;2020-04-29;4666;2;24;854
39064;2022-10-27;9003;7;29;366
39065;2023-10-22;41746;2;21;
39066;2021-03-21;2566;3;45;257
39067;2020-08-09;16915;3;31;
39068;2022-08-01;18659;1;378;318
39069;2022-03-26;32460;7;439;314
39070;2022-11-15;12960;5;106;981
39071;2022-09-26;25740;4;50;410
39072;2021-11-03;16604;6;263;
39073;2020-03-22;34982;5;228;945
39074;2022-01-14;6879;4;171;
39075;2020-10-15;13103;7;215;
39076;2023-09-06;5210;1;284;7
39077;2022-10-17;19084;5;96;584
39078;2023-11-28;40017;1;344;838
39079;2021-01-17;44501;5;250;189
39080;2022-10-24;47012;1;20;
39081;2023-08-14;8229;4;439;613
39082;2023-12-24;20886;5;345;
39083;2020-05-05;14925;4;10;481
39084;2020-10-17;29373;6;151;364
39085;2023-10-05;44063;5;197;146
39086;2020-05-29;33275;6;446;623
39087;2022-01-10;3723;7;499;
39088;2023-07-04;15296;7;239;
39089;2023-07-10;29446;1;264;53
39090;2020-06-23;14245;2;322;
39091;2021-09-09;43730;3;44;
39092;2021-09-17;14860;7;490;36
39093;2020-06-10;7413;4;270;994
39094;2021-05-20;19481;5;320;528
39095;2020-02-15;22581;7;121;390
39096;2020-05-05;5032;5;449;
39097;2021-08-31;44887;2;273;183
39098;2023-12-05;36222;1;19;215
39099;2021-02-24;9764;2;319;
39100;2022-09-15;24158;1;215;509
39101;2020-12-05;19073;4;257;883
39102;2022-12-06;35035;7;292;77
39103;2023-03-24;36612;4;367;151
39104;2022-04-10;25393;7;142;314
39105;2022-06-16;47578;1;113;
39106;2020-04-25;7062;3;230;929
39107;2020-03-08;38390;7;124;
39108;2022-11-05;49934;2;304;239
39109;2022-03-08;2536;6;220;57
39110;2022-05-13;30034;5;160;111
39111;2022-07-23;11264;5;359;702
39112;2022-12-04;33008;3;13;542
39113;2022-10-09;42021;6;156;418
39114;2022-03-14;30470;6;305;283
39115;2022-03-27;47544;4;193;345
39116;2021-10-26;19748;7;326;
39117;2020-10-30;31428;4;250;
39118;2021-02-25;28427;7;333;829
39119;2020-01-13;36852;4;115;918
39120;2023-05-03;7001;1;397;478
39121;2023-12-08;48374;5;188;
39122;2022-12-17;518;3;345;943
39123;2022-06-26;31028;1;493;
39124;2020-12-17;12783;1;43;178
39125;2021-12-30;47928;1;30;418
39126;2021-02-26;29353;3;56;
39127;2021-11-13;28975;7;321;141
39128;2022-11-23;31039;2;412;81
39129;2023-07-21;48865;3;143;
39130;2020-10-15;26315;6;179;66
39131;2021-05-31;24442;1;342;618
39132;2020-12-27;13187;2;196;734
39133;2023-06-30;33226;6;339;
39134;2020-06-20;33667;2;314;
39135;2020-11-30;43632;7;471;363
39136;2023-01-11;43600;7;47;
39137;2021-05-03;23059;4;50;952
39138;2023-11-28;12153;1;202;571
39139;2021-01-22;33530;7;459;925
39140;2020-12-08;30599;7;222;306
39141;2022-09-13;14538;6;284;206
39142;2022-12-02;41561;2;423;555
39143;2020-09-30;37567;5;369;
39144;2023-06-24;10156;2;165;143
39145;2021-11-03;10890;2;52;
39146;2022-02-01;48904;5;74;883
39147;2023-04-24;12024;7;352;436
39148;2021-12-26;37763;7;453;775
39149;2023-05-13;40143;4;235;
39150;2023-09-30;26843;3;33;766
39151;2020-07-25;2614;5;174;934
39152;2021-12-17;24827;7;292;180
39153;2021-06-22;40836;7;118;638
39154;2020-01-06;45237;3;122;692
39155;2020-05-11;24759;3;203;682
39156;2022-08-10;8668;3;294;642
39157;2020-06-21;16301;1;24;
39158;2022-02-17;20374;2;99;551
39159;2021-12-02;9292;2;273;
39160;2020-01-07;34507;1;166;985
39161;2022-11-27;38813;6;328;595
39162;2021-09-27;35147;1;189;902
39163;2023-11-27;27957;7;480;233
39164;2022-09-25;7511;3;54;850
39165;2020-07-25;21390;6;342;792
39166;2020-07-15;39787;3;249;551
39167;2020-07-18;20344;3;224;204
39168;2022-05-21;25654;5;98;879
39169;2022-05-08;40516;4;218;174
39170;2023-10-29;46788;1;406;663
39171;2020-08-18;14449;4;76;605
39172;2020-08-24;22404;3;74;272
39173;2021-12-12;34402;7;58;
39174;2020-04-01;33802;2;232;455
39175;2020-05-01;46514;5;153;710
39176;2023-08-10;22577;3;93;
39177;2023-03-07;14587;1;374;391
39178;2021-06-06;24370;7;463;535
39179;2020-01-06;2105;2;348;
39180;2021-05-15;9208;4;393;451
39181;2022-05-26;41499;4;300;424
39182;2021-04-09;15538;3;157;430
39183;2022-03-24;40503;2;441;994
39184;2022-07-12;21381;3;327;208
39185;2023-05-10;44298;1;268;159
39186;2021-07-12;30580;7;380;765
39187;2021-01-16;12079;2;106;
39188;2020-11-13;5745;1;457;
39189;2021-05-06;12236;4;433;
39190;2023-03-28;47406;7;433;676
39191;2023-10-18;16861;5;315;342
39192;2021-08-24;46163;7;463;
39193;2020-12-14;48919;7;330;65
39194;2020-05-18;5170;7;226;739
39195;2023-01-14;22278;7;36;
39196;2021-08-06;37295;7;121;4
39197;2023-06-02;17137;3;151;746
39198;2023-10-28;16856;5;76;881
39199;2023-03-05;3022;2;215;217
39200;2021-01-18;35462;7;261;627
39201;2021-08-18;4684;4;429;970
39202;2021-07-09;16629;1;245;
39203;2021-01-02;9639;2;484;290
39204;2023-03-08;45578;6;230;645
39205;2023-02-13;38468;5;161;191
39206;2021-08-16;17334;6;177;989
39207;2022-10-20;46801;1;499;378
39208;2022-11-17;20659;2;496;
39209;2021-12-30;32299;6;411;662
39210;2021-07-12;30594;5;466;554
39211;2022-10-01;30086;3;1;154
39212;2022-11-11;23695;6;201;
39213;2023-08-11;38754;7;438;
39214;2022-10-25;47106;1;407;633
39215;2021-02-07;10057;4;489;33
39216;2021-08-23;40837;4;161;
39217;2022-10-03;36199;5;243;26
39218;2020-10-22;23764;5;84;228
39219;2022-09-09;44327;4;225;975
39220;2020-04-07;48663;5;308;
39221;2022-01-21;30169;1;68;908
39222;2022-02-07;22914;7;479;56
39223;2022-12-04;5647;1;44;819
39224;2022-06-25;4350;5;498;
39225;2020-05-29;23480;7;21;773
39226;2020-11-21;4333;6;240;428
39227;2023-01-29;31301;6;294;
39228;2020-03-04;12225;4;109;757
39229;2023-11-10;16780;4;434;659
39230;2021-10-02;15203;1;388;
39231;2020-11-29;40943;6;95;170
39232;2020-03-27;21996;3;149;503
39233;2022-11-12;19131;1;181;621
39234;2023-09-10;25778;6;470;801
39235;2021-12-23;31996;2;179;641
39236;2022-05-02;37024;6;290;
39237;2023-03-25;20198;3;101;
39238;2020-07-15;10210;3;466;
39239;2023-03-05;46813;1;37;
39240;2021-08-02;8990;6;279;
39241;2023-07-16;48092;2;37;152
39242;2022-06-07;44602;2;227;137
39243;2022-07-23;46557;1;235;
39244;2022-06-25;835;1;216;750
39245;2023-05-02;6795;1;192;364
39246;2020-11-27;19711;5;468;697
39247;2020-07-10;10910;1;271;
39248;2020-12-21;19573;4;48;
39249;2023-03-01;27793;6;72;744
39250;2023-01-11;11305;1;264;592
39251;2021-11-03;19213;1;321;995
39252;2021-12-06;12529;2;463;
39253;2023-09-14;19183;4;234;801
39254;2023-06-08;6314;1;457;43
39255;2022-03-04;14120;2;496;63
39256;2023-03-07;29915;7;51;
39257;2022-06-26;848;5;94;944
39258;2020-01-14;21347;7;424;215
39259;2022-11-23;36633;6;160;541
39260;2021-11-20;23393;3;227;
39261;2023-05-10;9255;1;280;844
39262;2020-07-09;32390;1;161;990
39263;2023-12-28;9272;4;245;313
39264;2023-10-10;13095;7;344;443
39265;2022-05-15;35247;3;94;132
39266;2022-11-30;22208;4;208;704
39267;2023-01-27;1213;7;385;
39268;2022-09-01;34170;7;32;359
39269;2020-01-07;10415;6;289;990
39270;2021-12-25;26217;6;500;278
39271;2020-09-28;3952;6;206;
39272;2022-10-04;1220;1;33;557
39273;2021-04-03;10617;3;293;110
39274;2020-11-17;26017;3;16;18
39275;2023-05-30;12588;7;460;904
39276;2022-08-12;24248;3;26;98
39277;2021-06-17;13124;4;321;
39278;2020-04-12;18470;3;230;379
39279;2020-06-03;27306;1;119;967
39280;2021-02-23;12125;5;43;426
39281;2020-04-08;31757;4;306;71
39282;2022-06-22;24504;5;435;
39283;2023-09-25;34128;7;257;374
39284;2020-12-24;21152;3;496;
39285;2022-02-16;20296;1;262;790
39286;2020-01-28;33741;1;198;
39287;2022-08-24;13121;5;268;578
39288;2020-05-21;23572;3;394;
39289;2022-01-19;1759;7;47;535
39290;2023-07-20;18635;1;127;
39291;2022-01-21;15224;6;235;196
39292;2023-04-17;10876;4;398;622
39293;2023-11-06;35089;6;282;
39294;2022-08-15;35094;6;205;
39295;2021-03-22;44743;5;34;
39296;2022-08-19;7709;7;159;374
